variant_id,timeframe,lookback_bars,z_threshold,mode,protective_stop,cost_bps_per_side,net_simple_return,gross_simple_return,maximum_drawdown,trades,active_sessions,positive_months,negative_months,monthly_average,monthly_median,recent12_average_month,forced_exit,broker_margin,direct_short,holdout_rows_loaded
15m__r1__z0.5__long__stop0.005,15m,1,0.5,long,0.005,10.0,-61.68525401160204,-1.6869532969316388,64.88944509694285,129504,1255,0,60,-1.028087566860034,-1.027844178430867,-0.9813648802534782,next_bar_close,False,False,0
15m__r1__z1__long__stop0.005,15m,1,1.0,long,0.005,10.0,-61.76349313757784,-1.8776220573343276,64.94240811696496,69604,1255,0,60,-1.0293915522929642,-1.029323210646976,-0.9664039475922342,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.005,15m,1,1.0,long_short,0.005,10.0,-61.86767006232617,-1.870389157979024,65.09569435673843,138862,1255,0,60,-1.0311278343721029,-1.0213962746342515,-0.978840686402238,next_bar_close,False,True,0
15m__r1__z1__long__stop0.01,15m,1,1.0,long,0.01,10.0,-61.95713818964086,-2.0712671093973496,65.63503495731447,69604,1255,0,60,-1.0326189698273476,-1.016553597249615,-0.9510697621664822,next_bar_close,False,False,0
15m__r1__z0.5__long__stop0.01,15m,1,0.5,long,0.01,10.0,-61.99551948099428,-1.997218766323876,65.62212865905666,129504,1255,0,60,-1.0332586580165715,-1.030600626762208,-0.9683848385873755,next_bar_close,False,False,0
15m__r1__z0.5__long_short__stop0.01,15m,1,0.5,long_short,0.01,10.0,-62.04472475324715,-2.04672476999681,65.81617747622573,259680,1255,0,60,-1.0340787458874527,-1.0175845574558717,-0.9696252697459533,next_bar_close,False,True,0
15m__r1__z1__long_short__stop0.01,15m,1,1.0,long_short,0.01,10.0,-62.22775596428973,-2.2304750599425835,65.87067190460537,138862,1255,0,60,-1.0371292660714957,-1.0051740647610306,-0.9600183642297709,next_bar_close,False,True,0
15m__r1__z0__long_short__stop0.02,15m,1,0.0,long_short,0.02,10.0,-62.354066116202475,-2.35585447452684,66.05115888406365,654855,1255,0,60,-1.0392344352700413,-1.0355614545516187,-0.9738419987803714,next_bar_close,False,True,0
15m__r1__z0__long__stop0.02,15m,1,0.0,long,0.02,10.0,-62.37090173425116,-2.372596811908644,66.00671704612817,324995,1255,0,60,-1.0395150289041861,-1.0237672762118952,-0.9672840810748534,next_bar_close,False,False,0
15m__r1__z0.5__long__stop0.02,15m,1,0.5,long,0.02,10.0,-63.00533481947669,-3.0070341048062854,66.71879762470381,129504,1255,0,60,-1.0500889136579448,-1.0326517160943642,-0.9657980947838728,next_bar_close,False,False,0
15m__r1__z0.5__long_short__stop0.02,15m,1,0.5,long_short,0.02,10.0,-63.00715714358519,-3.0091571603348393,66.84175037513262,259680,1255,0,60,-1.0501192857264199,-1.0420865418455245,-0.9707894216207894,next_bar_close,False,True,0
15m__r1__z1__long__stop0.02,15m,1,1.0,long,0.02,10.0,-63.15727949704091,-3.271408416797399,66.89961878724363,69604,1255,0,60,-1.052621324950682,-1.0443633313531757,-0.9447562465954263,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.02,15m,1,1.0,long_short,0.02,10.0,-63.39084403536676,-3.393563131019603,67.08106527993336,138862,1255,0,60,-1.0565140672561126,-1.0421842498658533,-0.9608127638894252,next_bar_close,False,True,0
5m__r6__z1__long_short__stop0.005,5m,6,1.0,long_short,0.005,10.0,-175.42964151631446,2.060358483685539,203.12035257028225,412474,1255,0,60,-2.9238273586052412,-2.9331382320148816,-2.9781956005979087,next_bar_close,False,True,0
5m__r6__z1__long__stop0.005,5m,6,1.0,long,0.005,10.0,-175.44313598760397,1.7028640123960335,203.3516746223398,207146,1255,0,60,-2.9240522664600657,-2.918005065871136,-2.966230316922656,next_bar_close,False,False,0
5m__r6__z0.5__long_short__stop0.005,5m,6,0.5,long_short,0.005,10.0,-175.9929189524707,1.4970810475293128,203.88904115594613,771537,1255,0,60,-2.9332153158745116,-2.9443365235438987,-2.9784629221615853,next_bar_close,False,True,0
5m__r6__z1__long__stop0.01,5m,6,1.0,long,0.01,10.0,-176.2344995741501,0.9115004258499131,206.36001890784542,207146,1255,0,60,-2.9372416595691675,-2.9370580161751922,-2.914225936038635,next_bar_close,False,False,0
5m__r6__z0__long_short__stop0.005,5m,6,0.0,long_short,0.005,10.0,-176.25694988748708,1.233050112512908,204.46006872429678,1946312,1255,0,60,-2.9376158314581184,-2.932918420828906,-2.9726649090326305,next_bar_close,False,True,0
5m__r6__z1__long_short__stop0.01,5m,6,1.0,long_short,0.01,10.0,-176.36557857256855,1.124421427431443,206.20884772753564,412474,1255,0,60,-2.9394263095428097,-2.935897267447224,-2.923668316902693,next_bar_close,False,True,0
5m__r6__z0.5__long__stop0.005,5m,6,0.5,long,0.005,10.0,-176.41565387040123,1.07234612959878,204.52619089827414,383684,1255,0,60,-2.9402608978400204,-2.9447907817555183,-2.9809614547900165,next_bar_close,False,False,0
5m__r6__z0__long__stop0.005,5m,6,0.0,long,0.005,10.0,-176.58502243682145,0.9049775631785411,204.83883683924634,964045,1255,0,60,-2.943083707280358,-2.940447195389371,-2.9709830665180257,next_bar_close,False,False,0
5m__r6__z0.5__long_short__stop0.01,5m,6,0.5,long_short,0.01,10.0,-176.87732957002197,0.6126704299780175,206.28704431469717,771537,1255,0,60,-2.9479554928336995,-2.9414358306113546,-2.9376033143499214,next_bar_close,False,True,0
5m__r6__z0__long_short__stop0.01,5m,6,0.0,long_short,0.01,10.0,-176.91043886439596,0.5795611356040591,206.33700163664867,1946312,1255,0,60,-2.9485073144065987,-2.9474897088363416,-2.9404078660652915,next_bar_close,False,True,0
5m__r6__z1__long__stop0.02,5m,6,1.0,long,0.02,10.0,-176.93215242452013,0.21384757547987565,207.47745834498616,207146,1255,0,60,-2.948869207075335,-2.948490931416969,-2.9053921886221796,next_bar_close,False,False,0
5m__r6__z1__long_short__stop0.02,5m,6,1.0,long_short,0.02,10.0,-176.98326348913628,0.5067365108637362,207.00137781787984,412474,1255,0,60,-2.9497210581522713,-2.936808831042025,-2.913839099042286,next_bar_close,False,True,0
5m__r6__z0.5__long__stop0.01,5m,6,0.5,long,0.01,10.0,-177.1117761855628,0.3762238144372094,206.72401054122986,383684,1255,0,60,-2.9518629364260462,-2.939631259836255,-2.9375399724802023,next_bar_close,False,False,0
5m__r6__z0__long__stop0.01,5m,6,0.0,long,0.01,10.0,-177.1224544729286,0.36754552707139243,206.71361202609762,964045,1255,0,60,-2.952040907882143,-2.9413595051024273,-2.9368055617885056,next_bar_close,False,False,0
5m__r6__z0__long_short__stop0.02,5m,6,0.0,long_short,0.02,10.0,-177.31748296205222,0.17251703794776274,206.8678934673277,1946312,1255,0,60,-2.9552913827008704,-2.952112860463341,-2.934144012981689,next_bar_close,False,True,0
5m__r6__z0.5__long_short__stop0.02,5m,6,0.5,long_short,0.02,10.0,-177.4133222280352,0.07667777196476558,206.97055711160243,771537,1255,0,60,-2.956888703800587,-2.9445777228073706,-2.930090357310513,next_bar_close,False,True,0
5m__r6__z0__long__stop0.02,5m,6,0.0,long,0.02,10.0,-177.68821230347692,-0.19821230347692026,207.56649425834775,964045,1255,0,60,-2.961470205057949,-2.9486240706019142,-2.931355443134931,next_bar_close,False,False,0
5m__r6__z0.5__long__stop0.02,5m,6,0.5,long,0.02,10.0,-177.7758639864179,-0.2878639864179273,207.7258062957081,383684,1255,0,60,-2.9629310664402992,-2.945406693538898,-2.9303727969221023,next_bar_close,False,False,0
5m__r3__z1__long__stop0.005,5m,3,1.0,long,0.005,10.0,-182.42993693819767,2.2660630618023436,213.597492751985,215908,1255,0,60,-3.040498948969961,-3.0535665606403737,-3.125565578586292,next_bar_close,False,False,0
5m__r3__z1__long__stop0.01,5m,3,1.0,long,0.01,10.0,-182.68552397957143,2.0104760204285603,215.07433767445238,215908,1255,0,60,-3.044758732992858,-3.0518855907646856,-3.0798474147894357,next_bar_close,False,False,0
5m__r3__z1__long_short__stop0.005,5m,3,1.0,long_short,0.005,10.0,-182.8963323547545,2.1236676452455225,214.2025183822539,430410,1255,0,60,-3.048272205912575,-3.0517714095559905,-3.1513054014556077,next_bar_close,False,True,0
5m__r3__z0.5__long__stop0.005,5m,3,0.5,long,0.005,10.0,-182.99405382409014,2.025946175909855,215.49101492335836,401671,1255,0,60,-3.0499008970681696,-3.0526311447143115,-3.1304367912365243,next_bar_close,False,False,0
5m__r3__z0.5__long_short__stop0.005,5m,3,0.5,long_short,0.005,10.0,-183.03834313043646,1.9816568695635555,214.89068819244267,806339,1255,0,60,-3.0506390521739406,-3.0380138378219477,-3.1375027169921683,next_bar_close,False,True,0
5m__r3__z1__long__stop0.02,5m,3,1.0,long,0.02,10.0,-183.16400248111557,1.531997518884415,215.90293342250774,215908,1255,0,60,-3.052733374685259,-3.0450720090621006,-3.071741907759327,next_bar_close,False,False,0
5m__r3__z0.5__long__stop0.01,5m,3,0.5,long,0.01,10.0,-183.24973092512374,1.7702690748762788,216.49623248314566,401671,1255,0,60,-3.054162182085396,-3.046448518793106,-3.092576685879843,next_bar_close,False,False,0
5m__r3__z1__long_short__stop0.01,5m,3,1.0,long_short,0.01,10.0,-183.32871958163238,1.691280418367602,215.59378450361416,430410,1255,0,60,-3.055478659693874,-3.044933057864152,-3.1067395086335785,next_bar_close,False,True,0
5m__r3__z0__long__stop0.005,5m,3,0.0,long,0.005,10.0,-183.334928243683,1.6850717563169784,215.77205163164942,1007446,1255,0,60,-3.0555821373947167,-3.047447545345821,-3.11909118407694,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.005,5m,3,0.0,long_short,0.005,10.0,-183.41027313677412,1.6097268632258854,215.4563719964661,2029142,1255,0,60,-3.0568378856129015,-3.048738249135659,-3.125033957528448,next_bar_close,False,True,0
5m__r3__z0.5__long_short__stop0.01,5m,3,0.5,long_short,0.01,10.0,-183.43027570237768,1.589724297622341,216.0874559604677,806339,1255,0,60,-3.0571712617062943,-3.040626847543444,-3.101870525016119,next_bar_close,False,True,0
5m__r3__z0__long__stop0.01,5m,3,0.0,long,0.01,10.0,-183.56088398175,1.4591160182499803,216.65098756694508,1007446,1255,0,60,-3.0593480663625003,-3.047670093827836,-3.0887940266090577,next_bar_close,False,False,0
5m__r3__z1__long_short__stop0.02,5m,3,1.0,long_short,0.02,10.0,-183.69031988706286,1.3296801129371505,215.9639812084763,430410,1255,0,60,-3.061505331451047,-3.0376057998104313,-3.093204668409848,next_bar_close,False,True,0
5m__r3__z0.5__long__stop0.02,5m,3,0.5,long,0.02,10.0,-183.71147555840653,1.3085244415934514,217.23051034630979,401671,1255,0,60,-3.0618579259734426,-3.0489978616531452,-3.0837774043769985,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.01,5m,3,0.0,long_short,0.01,10.0,-183.71252578845295,1.3074742115470717,216.40631340871374,2029142,1255,0,60,-3.0618754298075492,-3.052986549879815,-3.0969246792831293,next_bar_close,False,True,0
5m__r3__z0.5__long_short__stop0.02,5m,3,0.5,long_short,0.02,10.0,-183.77528032905093,1.2447196709490722,216.49687977327525,806339,1255,0,60,-3.0629213388175156,-3.0420760845769745,-3.091094835023592,next_bar_close,False,True,0
5m__r3__z0__long__stop0.02,5m,3,0.0,long,0.02,10.0,-183.92947130791265,1.0905286920873247,217.2436188445388,1007446,1255,0,60,-3.0654911884652107,-3.0512780596267013,-3.0810994091907418,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.02,5m,3,0.0,long_short,0.02,10.0,-183.9787178296328,1.0412821703671886,216.71293653115853,2029142,1255,0,60,-3.066311963827214,-3.0597161381930187,-3.088545505662075,next_bar_close,False,True,0
5m__r1__z1__long__stop0.005,5m,1,1.0,long,0.005,10.0,-186.1568312655085,3.42916873449151,216.30591846953357,219165,1255,0,60,-3.1026138544251425,-3.0718102197928268,-3.2733578080792145,next_bar_close,False,False,0
5m__r1__z1__long__stop0.01,5m,1,1.0,long,0.01,10.0,-186.30474998925652,3.2812500107434754,214.47652446159964,219165,1255,0,60,-3.105079166487609,-3.1000358652429547,-3.2312665495345727,next_bar_close,False,False,0
5m__r1__z1__long_short__stop0.005,5m,1,1.0,long_short,0.005,10.0,-186.46325616907038,3.576743830929621,216.23008076769918,437542,1255,0,60,-3.107720936151173,-3.0972312452726123,-3.282434807934417,next_bar_close,False,True,0
5m__r1__z1__long_short__stop0.01,5m,1,1.0,long_short,0.01,10.0,-186.69713031322044,3.3428696867795726,215.6122094756868,437542,1255,0,60,-3.111618838553674,-3.112740482479949,-3.2373172323926767,next_bar_close,False,True,0
5m__r1__z1__long__stop0.02,5m,1,1.0,long,0.02,10.0,-186.74633361596773,2.839666384032286,214.55436079120906,219165,1255,0,60,-3.1124388935994616,-3.0954029915218273,-3.2072915493376732,next_bar_close,False,False,0
5m__r1__z1__long_short__stop0.02,5m,1,1.0,long_short,0.02,10.0,-187.07853809114053,2.961461908859482,215.62486524610318,437542,1255,0,60,-3.117975634852342,-3.097951015781738,-3.217372022196326,next_bar_close,False,True,0
5m__r1__z0.5__long_short__stop0.005,5m,1,0.5,long_short,0.005,10.0,-187.14636295160506,2.893637048394955,218.11891752466684,824021,1255,0,60,-3.1191060491934177,-3.1184508285875028,-3.2560843026820443,next_bar_close,False,True,0
5m__r1__z0.5__long__stop0.005,5m,1,0.5,long,0.005,10.0,-187.25040746571239,2.787592534287606,218.85805631542382,410626,1255,0,60,-3.1208401244285393,-3.1113585126887777,-3.2595189459478076,next_bar_close,False,False,0
5m__r1__z0.5__long_short__stop0.01,5m,1,0.5,long_short,0.01,10.0,-187.40186505889884,2.6381349411011557,217.7378194500623,824021,1255,0,60,-3.123364417648314,-3.1181855592939423,-3.222265408162451,next_bar_close,False,True,0
5m__r1__z0.5__long__stop0.01,5m,1,0.5,long,0.01,10.0,-187.4158285369383,2.6221714630616724,217.27294622914388,410626,1255,0,60,-3.1235971422823057,-3.1300699800972485,-3.221764365001061,next_bar_close,False,False,0
5m__r1__z0__long_short__stop0.005,5m,1,0.0,long_short,0.005,10.0,-187.70526703356632,2.3347329664336653,219.21561171140027,2084362,1255,0,60,-3.128421117226106,-3.132850203136175,-3.239000428365832,next_bar_close,False,True,0
5m__r1__z0.5__long_short__stop0.02,5m,1,0.5,long_short,0.02,10.0,-187.7655848341846,2.274415165815409,217.77917055984582,824021,1255,0,60,-3.129426413903076,-3.108562962948896,-3.206825618661474,next_bar_close,False,True,0
5m__r1__z0__long__stop0.005,5m,1,0.0,long,0.005,10.0,-187.77632301075937,2.2636769892406443,220.01007013653376,1037197,1255,0,60,-3.129605383512656,-3.1298130850184096,-3.2399407201527097,next_bar_close,False,False,0
5m__r1__z0.5__long__stop0.02,5m,1,0.5,long,0.02,10.0,-187.84900464670676,2.1889953532932496,217.39728298202118,410626,1255,0,60,-3.130816744111779,-3.12569086185397,-3.2035709587034393,next_bar_close,False,False,0
5m__r1__z0__long__stop0.01,5m,1,0.0,long,0.01,10.0,-187.87462493578465,2.16537506421536,218.72841645753613,1037197,1255,0,60,-3.1312437489297436,-3.12336649788375,-3.209446304974176,next_bar_close,False,False,0
5m__r1__z0__long_short__stop0.01,5m,1,0.0,long_short,0.01,10.0,-187.89429416718593,2.1457058328140888,218.7375570838326,2084362,1255,0,60,-3.1315715694530986,-3.1255859123338317,-3.212378635064501,next_bar_close,False,True,0
5m__r1__z0__long_short__stop0.02,5m,1,0.0,long_short,0.02,10.0,-188.1729411565144,1.8670588434855668,218.7865239286383,2084362,1255,0,60,-3.1362156859419072,-3.1243184423996846,-3.200471697835283,next_bar_close,False,True,0
5m__r1__z0__long__stop0.02,5m,1,0.0,long,0.02,10.0,-188.22931213197998,1.8106878680200098,218.85630805795685,1037197,1255,0,60,-3.1371552021996663,-3.12117604406133,-3.1944344424293796,next_bar_close,False,False,0
