variant,pair,threshold_bp,hold_min,confirmation,overshoot_bp,cost_bp_side,trades,trades_per_session,gross_return,net_return,recent12_return,recent18_return,mean_trade_bp,green_all_days,green_active_days,positive_month_fraction,positive_week_fraction,max_drawdown,recovery_sessions,block_returns,worst_day
QQQ_TQQQ_SQQQ_reversal_t60_h15_none_ov0,QQQ_TQQQ_SQQQ,60,15,none,0,10,79,0.04611792177466433,0.176558841945197,0.018558841945196858,-0.024125416204217376,0.2125074749132818,2.349220499392007,0.012259194395796848,0.5121951219512195,0.13253012048192772,0.04456824512534819,0.2901872457737874,1264.0,"[-0.2738876876058952, 0.04126122862781978, 0.2511853009232723]",-0.08264525226883945
QQQ_TQQQ_SQQQ_reversal_t60_h15_none_ov10,QQQ_TQQQ_SQQQ,60,15,none,10,2,36,0.021015761821366025,0.15634396814770435,0.14194396814770435,0.0,0.22561969475466984,39.428880041029,0.0070052539404553416,0.6,0.060240963855421686,0.019498607242339833,0.12472866080372906,604.0,"[-0.07127533070403258, -0.024121608024145088, 0.23734090687588202]",-0.0638844120599127
QQQ_TQQQ_SQQQ_reversal_t60_h15_none_ov10,QQQ_TQQQ_SQQQ,60,15,none,10,5,36,0.021015761821366025,0.15634396814770435,0.12034396814770432,0.0,0.22141969475466983,33.428880041028975,0.0070052539404553416,0.6,0.060240963855421686,0.016713091922005572,0.13035384284580195,604.0,"[-0.08507533070403261, -0.027121608024145094, 0.23254090687588203]",-0.06568441205991271
QQQ_TQQQ_SQQQ_reversal_t60_h15_none_ov10,QQQ_TQQQ_SQQQ,60,15,none,10,10,36,0.021015761821366025,0.15634396814770435,0.08434396814770428,0.0,0.21441969475466982,23.428880041028968,0.005837711617046118,0.5,0.04819277108433735,0.013927576601671309,0.15113495031385332,604.0,"[-0.10807533070403263, -0.0321216080241451, 0.22454090687588202]",-0.06868441205991271
QQQ_TQQQ_SQQQ_reversal_t60_h15_none_ov20,QQQ_TQQQ_SQQQ,60,15,none,20,2,22,0.01284296555750146,0.13535284485779397,0.12655284485779397,0.0,0.1261499691674698,57.52402038990636,0.004086398131932283,0.5833333333333334,0.024096385542168676,0.011142061281337047,0.13498895832852983,2.0,"[-0.011318336430887994, 0.0, 0.13787118128868198]",-0.09601662502838974
QQQ_TQQQ_SQQQ_reversal_t60_h15_none_ov20,QQQ_TQQQ_SQQQ,60,15,none,20,5,22,0.01284296555750146,0.13535284485779397,0.11335284485779396,0.0,0.12314996916746979,51.52402038990634,0.004086398131932283,0.5833333333333334,0.024096385542168676,0.011142061281337047,0.14433665612399804,2.0,"[-0.02091833643088803, 0.0, 0.13427118128868198]",-0.09661662502838975
QQQ_TQQQ_SQQQ_reversal_t60_h15_none_ov20,QQQ_TQQQ_SQQQ,60,15,none,20,10,22,0.01284296555750146,0.13535284485779397,0.09135284485779394,0.0,0.11814996916746978,41.52402038990633,0.004086398131932283,0.5833333333333334,0.024096385542168676,0.011142061281337047,0.1599639826683481,2.0,"[-0.036918336430888044, 0.0, 0.12827118128868198]",-0.09761662502838975
QQQ_TQQQ_SQQQ_reversal_t60_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,60,15,one_bar_opposite,0,2,49,0.028604786923525978,0.15139002101929055,0.13179002101929055,0.0,0.26898867041287866,26.89592265699809,0.009340338587273789,0.5,0.0963855421686747,0.03064066852367688,0.30505289990656753,725.0,"[-0.21824198992181387, 0.054503717796348175, 0.29552829314475626]",-0.08024544577345875
QQQ_TQQQ_SQQQ_reversal_t60_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,60,15,one_bar_opposite,0,5,49,0.028604786923525978,0.15139002101929055,0.10239002101929051,0.0,0.26298867041287866,20.895922656998064,0.008172796263864565,0.4375,0.08433734939759036,0.027855153203342618,0.31740723330041665,726.0,"[-0.23384198992181393, 0.047903717796348166, 0.2883282931447563]",-0.08384544577345876
QQQ_TQQQ_SQQQ_reversal_t60_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,60,15,one_bar_opposite,0,10,49,0.028604786923525978,0.15139002101929055,0.05339002101929047,0.0,0.25298867041287865,10.895922656998053,0.008172796263864565,0.4375,0.08433734939759036,0.027855153203342618,0.33826840680028036,,"[-0.25984198992181395, 0.03690371779634816, 0.27632829314475627]",-0.08984544577345877
QQQ_TQQQ_SQQQ_reversal_t60_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,60,15,one_bar_opposite,10,2,21,0.012259194395796848,0.06581479538267165,0.057414795382671656,0.0,0.00047975561636671993,27.34037875365318,0.005253940455341506,0.6428571428571429,0.03614457831325301,0.011142061281337047,0.21061703115380728,,"[0.061897434445651364, -0.004962394679346428, 0.00047975561636671993]",-0.12328423602993874
QQQ_TQQQ_SQQQ_reversal_t60_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,60,15,one_bar_opposite,10,5,21,0.012259194395796848,0.06581479538267165,0.044814795382671635,0.0,-0.0025202443836332966,21.34037875365316,0.004670169293636894,0.5714285714285714,0.024096385542168676,0.008356545961002786,0.21519191112077388,,"[0.05349743444565136, -0.006162394679346428, -0.0025202443836332966]",-0.12448423602993874
QQQ_TQQQ_SQQQ_reversal_t60_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,60,15,one_bar_opposite,10,10,21,0.012259194395796848,0.06581479538267165,0.023814795382671616,0.0,-0.007520244383633301,11.34037875365315,0.004670169293636894,0.5714285714285714,0.024096385542168676,0.008356545961002786,0.22323308421646135,,"[0.03949743444565135, -0.00816239467934643, -0.007520244383633301]",-0.12648423602993875
QQQ_TQQQ_SQQQ_reversal_t60_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,60,15,one_bar_opposite,20,2,13,0.007589025102159953,0.10756454559118211,0.10236454559118212,0.0,0.010480188047105321,78.74195814706319,0.004086398131932283,0.7777777777777778,0.024096385542168676,0.011142061281337047,0.14748186063929333,,"[0.0918843575440768, 0.0, 0.010480188047105321]",-0.11328380359920014
QQQ_TQQQ_SQQQ_reversal_t60_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,60,15,one_bar_opposite,20,5,13,0.007589025102159953,0.10756454559118211,0.0945645455911821,0.0,0.008080188047105308,72.74195814706316,0.0035026269702276708,0.6666666666666666,0.024096385542168676,0.011142061281337047,0.14939898056649553,,"[0.0864843575440768, 0.0, 0.008080188047105308]",-0.11388380359920014
QQQ_TQQQ_SQQQ_reversal_t60_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,60,15,one_bar_opposite,20,10,13,0.007589025102159953,0.10756454559118211,0.08156454559118209,0.0,0.004080188047105304,62.741958147063144,0.0035026269702276708,0.6666666666666666,0.024096385542168676,0.011142061281337047,0.15295907836841321,,"[0.07748435754407679, 0.0, 0.004080188047105304]",-0.11488380359920014
QQQ_TQQQ_SQQQ_reversal_t60_h20_none_ov0,QQQ_TQQQ_SQQQ,60,20,none,0,2,77,0.04495037945125511,-0.3609391266019022,-0.3917391266019022,-0.01344106548279682,-0.05155799993808642,-50.8752112470003,0.014010507880910683,0.5853658536585366,0.14457831325301204,0.05013927576601671,0.43047962661168215,,"[-0.3682211256001024, 0.0018496485873875958, -0.02536764958918741]",-0.21037999437596178
QQQ_TQQQ_SQQQ_reversal_t60_h20_none_ov0,QQQ_TQQQ_SQQQ,60,20,none,0,5,77,0.04495037945125511,-0.3609391266019022,-0.43793912660190226,-0.014041065482796822,-0.06115799993808646,-56.87521124700029,0.01284296555750146,0.5365853658536586,0.14457831325301204,0.05013927576601671,0.4748796266116819,,"[-0.3928211256001024, -0.008350351412612422, -0.036767649589187434]",-0.21337999437596178
QQQ_TQQQ_SQQQ_reversal_t60_h20_none_ov0,QQQ_TQQQ_SQQQ,60,20,none,0,10,77,0.04495037945125511,-0.3609391266019022,-0.5149391266019023,-0.015041065482796821,-0.07715799993808647,-66.8752112470003,0.011675423234092236,0.4878048780487805,0.13253012048192772,0.04456824512534819,0.548879626611682,,"[-0.43382112560010244, -0.025350351412612437, -0.055767649589187444]",-0.21837999437596178
QQQ_TQQQ_SQQQ_reversal_t60_h20_none_ov10,QQQ_TQQQ_SQQQ,60,20,none,10,2,35,0.020431990659661413,0.34867818086099056,0.33467818086099055,0.0,0.3002817226776588,95.62233738885443,0.0070052539404553416,0.6,0.07228915662650602,0.022284122562674095,0.08315129419983285,576.0,"[0.07156674417144984, -0.045628094845926885, 0.3087395315354676]",-0.036971523030722354
QQQ_TQQQ_SQQQ_reversal_t60_h20_none_ov10,QQQ_TQQQ_SQQQ,60,20,none,10,5,35,0.020431990659661413,0.34867818086099056,0.31367818086099053,0.0,0.2966817226776588,89.62233738885445,0.0070052539404553416,0.6,0.07228915662650602,0.022284122562674095,0.08838878427884804,576.0,"[0.05776674417144978, -0.048628094845926895, 0.30453953153546764]",-0.038171523030722354
QQQ_TQQQ_SQQQ_reversal_t60_h20_none_ov10,QQQ_TQQQ_SQQQ,60,20,none,10,10,35,0.020431990659661413,0.34867818086099056,0.2786781808609905,0.0,0.2906817226776588,79.62233738885443,0.00642148277875073,0.55,0.060240963855421686,0.019498607242339833,0.09737491419269989,576.0,"[0.03476674417144976, -0.0536280948459269, 0.29753953153546764]",-0.040171523030722356
QQQ_TQQQ_SQQQ_reversal_t60_h20_none_ov20,QQQ_TQQQ_SQQQ,60,20,none,20,2,21,0.012259194395796848,0.22868049904697785,0.2202804990469778,0.0,0.12891128623771353,104.89547573665611,0.004670169293636894,0.6666666666666666,0.04819277108433735,0.016713091922005572,0.09487597806360978,2.0,"[0.08291140395145544, 0.0, 0.13736909509552236]",-0.09170138541903254
QQQ_TQQQ_SQQQ_reversal_t60_h20_none_ov20,QQQ_TQQQ_SQQQ,60,20,none,20,5,21,0.012259194395796848,0.22868049904697785,0.20768049904697783,0.0,0.12651128623771357,98.8954757366561,0.004670169293636894,0.6666666666666666,0.04819277108433735,0.016713091922005572,0.09729861183352134,2.0,"[0.07331140395145541, 0.0, 0.13436909509552242]",-0.09230138541903254
QQQ_TQQQ_SQQQ_reversal_t60_h20_none_ov20,QQQ_TQQQ_SQQQ,60,20,none,20,10,21,0.012259194395796848,0.22868049904697785,0.1866804990469778,0.0,0.12251128623771357,88.8954757366561,0.004086398131932283,0.5833333333333334,0.03614457831325301,0.013927576601671309,0.1022037329947918,2.0,"[0.0573114039514554, 0.0, 0.1293690950955224]",-0.09330138541903255
QQQ_TQQQ_SQQQ_reversal_t60_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,60,20,one_bar_opposite,0,2,48,0.028021015761821366,0.012820301131992284,-0.006379698868007676,0.0,-0.0030960209965094788,-1.3291039308349282,0.0099241097489784,0.53125,0.08433734939759036,0.03064066852367688,0.2194893978913745,,"[-0.11737224551360725, 0.09871765571406019, 0.012274890931539379]",-0.15528006884090662
QQQ_TQQQ_SQQQ_reversal_t60_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,60,20,one_bar_opposite,0,5,48,0.028021015761821366,0.012820301131992284,-0.03517969886800776,0.0,-0.008496020996509479,-7.3291039308349495,0.0099241097489784,0.53125,0.08433734939759036,0.03064066852367688,0.22960571299696228,,"[-0.1329722455136073, 0.09211765571406016, 0.005674890931539391]",-0.1564800688409066
QQQ_TQQQ_SQQQ_reversal_t60_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,60,20,one_bar_opposite,0,10,48,0.028021015761821366,0.012820301131992284,-0.0831796988680078,0.0,-0.017496020996509487,-17.329103930834957,0.0099241097489784,0.53125,0.08433734939759036,0.03064066852367688,0.24668370880746654,,"[-0.15897224551360734, 0.08111765571406016, -0.005325109068460617]",-0.1584800688409066
QQQ_TQQQ_SQQQ_reversal_t60_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,60,20,one_bar_opposite,10,2,20,0.011675423234092236,0.1305529608769126,0.12255296087691261,0.0,-0.021198551210318828,61.2764804384563,0.005253940455341506,0.6428571428571429,0.024096385542168676,0.011142061281337047,0.17602202809099343,,"[0.13349221286742502, 0.010259299219806416, -0.021198551210318828]",-0.13485512237903194
QQQ_TQQQ_SQQQ_reversal_t60_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,60,20,one_bar_opposite,10,5,20,0.011675423234092236,0.1305529608769126,0.11055296087691258,0.0,-0.02359855121031884,55.27648043845629,0.005253940455341506,0.6428571428571429,0.024096385542168676,0.008356545961002786,0.18002077308690786,,"[0.125092212867425, 0.009059299219806416, -0.02359855121031884]",-0.13605512237903195
QQQ_TQQQ_SQQQ_reversal_t60_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,60,20,one_bar_opposite,10,10,20,0.011675423234092236,0.1305529608769126,0.09055296087691256,0.0,-0.027598551210318845,45.27648043845628,0.005253940455341506,0.6428571428571429,0.024096385542168676,0.008356545961002786,0.18679151929760718,,"[0.11109221286742499, 0.007059299219806414, -0.027598551210318845]",-0.13805512237903195
QQQ_TQQQ_SQQQ_reversal_t60_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,60,20,one_bar_opposite,20,2,12,0.0070052539404553416,0.11808385568484525,0.11328385568484525,0.0,-0.009827187995916989,94.4032130707044,0.004086398131932283,0.7777777777777778,0.012048192771084338,0.008356545961002786,0.1406125747303739,,"[0.12311104368076224, 0.0, -0.009827187995916989]",-0.1234837591646301
QQQ_TQQQ_SQQQ_reversal_t60_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,60,20,one_bar_opposite,20,5,12,0.0070052539404553416,0.11808385568484525,0.10608385568484524,0.0,-0.011627187995916999,88.40321307070437,0.004086398131932283,0.7777777777777778,0.012048192771084338,0.008356545961002786,0.14223115490743468,,"[0.11771104368076224, 0.0, -0.011627187995916999]",-0.1240837591646301
QQQ_TQQQ_SQQQ_reversal_t60_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,60,20,one_bar_opposite,20,10,12,0.0070052539404553416,0.11808385568484525,0.09408385568484523,0.0,-0.014627187995917001,78.40321307070435,0.004086398131932283,0.7777777777777778,0.012048192771084338,0.008356545961002786,0.14495880430034624,,"[0.10871104368076223, 0.0, -0.014627187995917001]",-0.1250837591646301
