symbol,asset_class,component,morning,hold,state,cost,signal_days,net,positive_fraction,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,18m_trades,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,15m_trades,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months,12m_trades
SPY,unlevered,open_session,15,60,high_opening_volatility,5.0,66,-0.031248234792443097,0.4090909090909091,0.05503548691263549,59,True,-0.031248234792443097,-0.0017360130440246164,-0.000988329083021322,10,3,66,-0.03417013134466018,-0.002278008756310679,-0.0012191384330992872,9,3,55,-0.04827028534517486,-0.004022523778764571,-0.001937420079359986,8,3,38
XLK,unlevered,open_session,30,30,high_opening_volatility,5.0,64,-0.03378776866240718,0.40625,0.04222492397082023,80,True,-0.03378776866240718,-0.001877098259022621,-0.0005145286075050048,9,3,64,-0.03489647932831674,-0.002326431955221116,0.0,7,3,55,-0.03718177857782523,-0.0030984815481521024,-0.0005145286075050048,6,3,40
QQQ,unlevered,combined_previous_close,60,30,high_opening_volume,5.0,70,-0.06339666065563965,0.3142857142857143,0.06735156659958264,38,True,-0.06339666065563965,-0.0035220367030910915,-0.002301303811964972,12,0,70,-0.035169966490195326,-0.0023446644326796883,-0.0020769039464989536,9,0,56,-0.0471957779798291,-0.003932981498319092,-0.00335936426106076,9,0,49
XLK,unlevered,open_session,30,15,high_opening_volatility,5.0,64,-0.035897254868864525,0.375,0.0460718343674944,30,True,-0.035897254868864525,-0.0019942919371591403,-0.0011927699443698425,12,3,64,-0.03561763716055888,-0.0023745091440372586,-0.001412825659036665,10,3,55,-0.041668856638215845,-0.0034724047198513206,-0.0031443855004681387,8,3,40
TLT,unlevered,combined_previous_close,60,60,high_opening_volatility,5.0,46,-0.03938053316326906,0.2826086956521739,0.04279322682545006,38,True,-0.03938053316326906,-0.0021878073979593924,-0.0012484319167306857,10,4,46,-0.036647636409710804,-0.0024431757606473868,-0.0011134128763914397,8,4,38,-0.020022614474882072,-0.0016685512062401726,-0.0005567064381957199,6,4,24
QQQ,unlevered,open_session,15,15,high_opening_volume,5.0,74,-0.04740061491044323,0.3108108108108108,0.04740061491044323,30,True,-0.04740061491044323,-0.002633367495024624,-0.0022193811349891512,14,2,74,-0.036705233999896336,-0.002447015599993089,-0.0021671707560789732,12,2,59,-0.0351268275169937,-0.0029272356264161414,-0.0022193811349891512,10,2,45
QQQ,unlevered,open_session,15,15,high_opening_volatility,5.0,68,-0.0407834001072892,0.3088235294117647,0.04440046592449509,24,True,-0.0407834001072892,-0.0022657444504049556,-0.0021565639205046727,12,3,68,-0.036819558340052905,-0.0024546372226701934,-0.002259766848493494,10,3,53,-0.03798790523276607,-0.0031656587693971727,-0.002633124794169661,8,3,39
XLK,unlevered,open_session,60,30,high_opening_volume,5.0,79,-0.04615818496764734,0.4050632911392405,0.053072788276445015,38,True,-0.04615818496764734,-0.002564343609313741,-0.0027960621696609955,13,1,79,-0.036948884470364374,-0.002463258964690958,-0.002626029625572457,10,1,66,-0.05299114207613087,-0.0044159285063442395,-0.003188565186315939,9,1,59
TQQQ,leveraged,combined_previous_close,60,15,high_opening_volume,10.0,61,-0.06175500604587303,0.32786885245901637,0.08519028214444258,38,True,-0.06175500604587303,-0.0034308336692151684,-0.003280790128881217,10,2,61,-0.037200863016655594,-0.0024800575344437062,-0.002695288626866521,8,2,47,-0.074814442872152,-0.0062345369060126665,-0.003280790128881217,7,2,32
TLT,unlevered,combined_previous_close,60,30,high_opening_volatility,5.0,46,-0.03965621479781267,0.13043478260869565,0.04173318014626548,36,True,-0.03965621479781267,-0.0022031230443229264,-0.0019235466319147965,13,4,46,-0.03739386400660916,-0.002492924267107277,-0.0018712224132019228,11,4,38,-0.023194297439182776,-0.001932858119931898,-0.0014309806283054893,8,4,24
XLF,unlevered,open_session,60,30,high_opening_volume,5.0,64,-0.05049379881801985,0.328125,0.05992983274135533,45,True,-0.05049379881801985,-0.0028052110454455472,-0.0028903525962351018,12,2,64,-0.03834555796924344,-0.002556370531282896,-0.0029310136682356713,9,2,52,-0.054752038718112184,-0.004562669893176015,-0.0035504897754213283,9,2,40
TQQQ,leveraged,combined_previous_close,60,30,high_opening_volume,10.0,61,-0.10184296460475206,0.3442622950819672,0.10184296460475206,38,True,-0.10184296460475206,-0.0056579424780417815,-0.0016158605931927972,10,2,61,-0.0387160830206843,-0.0025810722013789532,0.0,7,2,47,-0.06447155912714075,-0.0053726299272617295,-0.002719207890160058,6,2,32
DIA,unlevered,open_session,30,60,high_opening_volatility,5.0,69,-0.04693604014135011,0.3188405797101449,0.06032954144306213,3,True,-0.04693604014135011,-0.002607557785630562,-0.002474102101082898,12,3,69,-0.03881313406865239,-0.0025875422712434925,-0.002258213423742661,10,2,60,-0.056046708111262444,-0.00467055900927187,-0.0029947344522726627,9,2,42
TQQQ,leveraged,open_session,15,30,high_opening_volatility,10.0,68,-0.0346310678285513,0.45588235294117646,0.06487105610302546,29,True,-0.0346310678285513,-0.0019239482126972944,-0.0014014523121974598,9,3,68,-0.03924714565544152,-0.0026164763770294345,0.0,7,3,55,-0.06118204974056651,-0.00509850414504721,-0.0019835960238331896,6,3,41
QQQ,unlevered,combined_previous_close,15,15,high_opening_volatility,5.0,60,-0.05416394561817828,0.25,0.05425640451865377,24,True,-0.05416394561817828,-0.003009108089898793,-0.003026989935443314,15,1,60,-0.04041110156959149,-0.002694073437972766,-0.0027096134627190294,12,1,48,-0.045342557463169286,-0.003778546455264107,-0.003067203677887209,11,1,34
SPY,unlevered,combined_previous_close,60,15,high_opening_volatility,5.0,61,-0.05451908098135416,0.2459016393442623,0.06006166363092447,24,True,-0.05451908098135416,-0.0030288378322974535,-0.002106216448541698,12,3,61,-0.04041609273427771,-0.0026944061822851808,-0.00034610516199851116,9,3,47,-0.05297485307435923,-0.0044145710895299355,-0.002465638000603565,9,3,37
SPY,unlevered,open_session,60,60,high_opening_volatility,5.0,63,-0.05012721992660363,0.38095238095238093,0.06844419622059816,35,True,-0.05012721992660363,-0.0027848455514779794,-0.0002018786368442882,9,3,63,-0.04093118536942053,-0.002728745691294702,0.0,6,3,52,-0.06438009488819962,-0.005365007907349968,-0.0002018786368442882,6,3,42
SMH,unlevered,open_session,15,15,high_opening_volume,5.0,65,-0.04168416809061681,0.38461538461538464,0.06816815360979933,2,True,-0.04168416809061681,-0.0023157871161453786,-0.003948218802116266,12,1,65,-0.04093454218266368,-0.0027289694788442454,-0.004205773475754349,11,1,57,-0.07010558942513978,-0.005842132452094982,-0.005549586332893153,10,1,43
TLT,unlevered,combined_previous_close,15,60,high_opening_volatility,5.0,57,-0.057022044765244306,0.21052631578947367,0.05591403914606263,0,True,-0.057022044765244306,-0.003167891375846906,-0.0024585411626540377,15,2,57,-0.04109044435217912,-0.0027393629568119417,-0.0023660130445070093,12,2,44,-0.03169451074709362,-0.002641209228924468,-0.002351509528448703,10,2,30
SMH,unlevered,combined_previous_close,15,15,high_opening_volatility,5.0,61,-0.06617764950272453,0.36065573770491804,0.06636292214154749,20,True,-0.06617764950272453,-0.0036765360834846964,-0.0027024178032243884,13,4,61,-0.04114580212697738,-0.0027430534751318254,-0.0011474933620402306,10,4,48,-0.04680364887401933,-0.0039003040728349445,-0.0018647696787271184,8,4,36
SPY,unlevered,open_session,60,15,high_opening_volume,5.0,71,-0.04750135204495176,0.29577464788732394,0.06753686984260221,29,True,-0.04750135204495176,-0.00263896400249732,-0.0023438815131642254,15,0,71,-0.04131184559750656,-0.0027541230398337706,-0.0032345396143742544,12,0,63,-0.06898801157031942,-0.005749000964193285,-0.0034592094200621704,12,0,52
TQQQ,leveraged,open_session,60,30,high_opening_volume,10.0,62,-0.0702424814987348,0.3387096774193548,0.12928995389110476,38,True,-0.0702424814987348,-0.0039023600832630446,-0.004801622265184602,11,2,62,-0.04187442312808454,-0.002791628208538969,-0.0011335834958200453,8,2,54,-0.12953932943612112,-0.01079494411967676,-0.008885300526555284,7,2,36
SMH,unlevered,combined_previous_close,30,30,high_opening_volume,5.0,65,-0.08266228832402644,0.2923076923076923,0.08266228832402644,6,True,-0.08266228832402644,-0.004592349351334802,-0.0036410063569958795,13,0,65,-0.042206383680481796,-0.00281375891203212,-0.0030191536615591374,10,0,53,-0.05414897221342918,-0.004512414351119098,-0.0036410063569958795,9,0,44
SPY,unlevered,open_session,15,60,high_opening_volume,5.0,66,-0.04724421920078803,0.3484848484848485,0.06038668472031239,59,True,-0.04724421920078803,-0.002624678844488224,-0.003211988481525374,12,0,66,-0.0425715392070245,-0.0028381026138016336,-0.0026761715408674114,10,0,56,-0.05723149942769268,-0.00476929161897439,-0.0034334563135886564,9,0,39
SMH,unlevered,combined_previous_close,60,30,high_opening_volatility,5.0,56,-0.07921903166082744,0.25,0.0840439032134892,77,True,-0.07921903166082744,-0.004401057314490414,-0.0029718323968924154,10,5,56,-0.04286167863205703,-0.0028574452421371356,0.0,7,5,46,-0.05023689053127656,-0.004186407544273046,-0.0013877247465454157,6,5,35
SMH,unlevered,combined_previous_close,60,30,high_opening_volume,5.0,59,-0.07684391703061089,0.2711864406779661,0.07684391703061089,6,True,-0.07684391703061089,-0.004269106501700605,-0.004643989803043869,13,0,59,-0.04300078698063303,-0.002866719132042202,-0.0013955300521504288,10,0,49,-0.06231329874776714,-0.005192774895647262,-0.004824238523262692,9,0,41
SPY,unlevered,open_session,30,60,high_opening_volatility,5.0,71,-0.04880584165939117,0.43661971830985913,0.06385437771433655,35,True,-0.04880584165939117,-0.002711435647743954,0.0,8,3,71,-0.04310670229784286,-0.002873780153189524,0.0,6,3,57,-0.05173335348493535,-0.00431111279041128,0.0,5,3,42
IWM,unlevered,combined_previous_close,60,15,high_opening_volatility,5.0,59,-0.05791440883917276,0.2711864406779661,0.05791440883917276,24,True,-0.05791440883917276,-0.00321746715773182,-0.002306262516000135,14,1,59,-0.04321844408609277,-0.002881229605739518,-0.001909120657406671,11,1,48,-0.04803306220899062,-0.0040027551840825515,-0.0032433757847515343,10,1,37
TLT,unlevered,open_session,15,60,high_opening_volatility,5.0,64,-0.06284512972793832,0.1875,0.06025642377092111,2,True,-0.06284512972793832,-0.0034913960959965734,-0.0030931604401517876,17,0,64,-0.04327802180318885,-0.002885201453545923,-0.0023660130445070093,14,0,49,-0.024998594640328498,-0.002083216220027375,-0.0017454384861559369,11,0,35
SPY,unlevered,combined_previous_close,30,60,high_opening_volatility,5.0,64,-0.05046625486144862,0.375,0.06006302748818426,31,True,-0.05046625486144862,-0.0028036808256360346,-0.000727181771782881,12,3,64,-0.04339533322973954,-0.0028930222153159693,-0.0004458734368282258,10,3,50,-0.04445732822715953,-0.0037047773522632943,-0.00030537438522904026,8,3,37
SMH,unlevered,combined_previous_close,30,30,high_opening_volatility,5.0,53,-0.09236405363922384,0.24528301886792453,0.09236405363922384,6,True,-0.09236405363922384,-0.0051313363132902134,-0.00277713534440599,10,4,53,-0.043788945586833106,-0.002919263039122207,0.0,7,4,40,-0.04267031011542588,-0.00355585917628549,-0.0009948085694105324,6,4,29
SPY,unlevered,open_session,15,30,high_opening_volatility,5.0,66,-0.043578349812829376,0.4090909090909091,0.04929434196789895,72,True,-0.043578349812829376,-0.0024210194340460764,-0.0008880634581588942,11,3,66,-0.04400948083681877,-0.0029339653891212515,-0.0010220948995047774,10,3,55,-0.037569038936693167,-0.0031307532447244304,-0.0014669079318713196,9,3,38
IWM,unlevered,combined_previous_close,60,30,high_opening_volatility,5.0,59,-0.06068256363714564,0.2711864406779661,0.06325433794704516,87,True,-0.06068256363714564,-0.0033712535353969796,-0.0033134122179301895,12,1,59,-0.04405524769583968,-0.002937016513055979,-0.0032838001730840505,10,1,48,-0.04309221668651231,-0.003591018057209359,-0.00343554056369505,9,1,37
XLK,unlevered,combined_previous_close,60,15,high_opening_volume,5.0,86,-0.061137796705249325,0.313953488372093,0.07020381060717706,38,True,-0.061137796705249325,-0.00339654426140274,-0.003525039828664478,14,1,86,-0.04408025275307548,-0.0029386835168716983,-0.0025515401356983602,11,1,71,-0.06361906167899145,-0.005301588473249287,-0.003525039828664478,11,1,65
TLT,unlevered,open_session,30,30,high_opening_volatility,5.0,49,-0.04879275774364289,0.20408163265306123,0.04879275774364289,6,True,-0.04879275774364289,-0.002710708763535716,-0.0022660956488087525,14,4,49,-0.04426645691199982,-0.0029510971274666546,-0.0025077318808935933,12,3,40,-0.02986648220955468,-0.0024888735174628898,-0.0020710733769708223,9,3,28
SPY,unlevered,combined_previous_close,30,15,high_opening_volatility,5.0,64,-0.04956611597869376,0.265625,0.05778712630149874,38,True,-0.04956611597869376,-0.002753673109927431,-0.0013763882931938642,13,3,64,-0.044497157511056984,-0.002966477167403799,-0.0013397603307154782,11,3,50,-0.04431950918221661,-0.003693292431851384,-0.0013763882931938642,9,3,37
SMH,unlevered,combined_previous_close,15,15,high_opening_volume,5.0,67,-0.05919225292636632,0.373134328358209,0.07039821976683458,20,True,-0.05919225292636632,-0.00328845849590924,-0.002671944763491807,13,0,67,-0.044504331190717616,-0.002966955412714508,-0.002133751792965377,11,0,58,-0.061474250971812916,-0.005122854247651076,-0.004120518366946213,11,0,49
TLT,unlevered,combined_previous_close,15,30,high_opening_volatility,5.0,57,-0.0610353783172517,0.15789473684210525,0.05911414104239365,0,True,-0.0610353783172517,-0.0033908543509584277,-0.0027009113966431353,15,2,57,-0.04481326865698443,-0.002987551243798962,-0.0024258131368538605,12,2,44,-0.03524288458126379,-0.0029369070484386492,-0.002178646949781482,10,2,30
SPY,unlevered,combined_previous_close,30,30,high_opening_volatility,5.0,64,-0.06277687203965887,0.3125,0.06639917394091999,38,True,-0.06277687203965887,-0.0034876040022032706,-0.0022759439460188213,11,3,64,-0.04529216958485105,-0.0030194779723234032,-0.000517648476543342,8,3,50,-0.03445740945396325,-0.002871450787830271,-0.000258824238271671,6,3,37
XLK,unlevered,open_session,15,30,high_opening_volume,5.0,73,-0.050593313863879996,0.3698630136986301,0.05072802665475684,38,True,-0.050593313863879996,-0.0028107396591044442,-0.002961831526974712,14,1,73,-0.04546721046348823,-0.0030311473642325487,-0.0027037912049300283,12,1,56,-0.03299322252112202,-0.002749435210093502,-0.002251896304140466,10,1,46
SPY,unlevered,combined_previous_close,60,30,high_opening_volatility,5.0,61,-0.06511677897524881,0.3114754098360656,0.06587481973294074,36,True,-0.06511677897524881,-0.0036175988319582675,-0.0033092445410766724,11,3,61,-0.04552721492897538,-0.003035147661931692,-0.000517648476543342,8,3,47,-0.04561337851512648,-0.00380111487626054,-0.001980765121789352,7,3,37
SPY,unlevered,open_session,30,15,high_opening_volatility,5.0,71,-0.04742261807532122,0.28169014084507044,0.060731723152245176,30,True,-0.04742261807532122,-0.0026345898930734014,-0.0012271600516109982,11,3,71,-0.04557100883180709,-0.0030380672554538063,-0.0013800453760915987,9,3,57,-0.05237682418588885,-0.004364735348824071,-0.0014758217393270323,8,3,42
DIA,unlevered,open_session,60,15,high_opening_volatility,5.0,70,-0.04429208973582133,0.2571428571428571,0.054462177484078445,30,True,-0.04429208973582133,-0.0024606716519900737,-0.0014428685724443557,12,2,70,-0.045859386891961895,-0.0030572924594641266,-0.0015270339454902526,10,2,62,-0.05504017950978746,-0.004586681625815621,-0.0028803663805750945,9,2,46
TLT,unlevered,combined_previous_close,15,15,high_opening_volatility,5.0,57,-0.055485183709062635,0.08771929824561403,0.054988103728415894,0,True,-0.055485183709062635,-0.0030825102060590354,-0.00234484911027133,15,2,57,-0.04625639500593004,-0.0030837596670620026,-0.002437295284753449,12,2,44,-0.037957037337663424,-0.0031630864448052853,-0.00234484911027133,10,2,30
QQQ,unlevered,open_session,60,30,high_opening_volume,5.0,70,-0.06447811151986427,0.3,0.06559685745102295,79,True,-0.06447811151986427,-0.003582117306659126,-0.0019851122153875522,12,2,70,-0.046698752461705184,-0.003113250164113679,-0.0018147110641583142,9,2,59,-0.05729557377497352,-0.00477463114791446,-0.002503340911639673,8,2,50
TLT,unlevered,open_session,15,60,high_opening_volume,5.0,65,-0.053222331129835765,0.2153846153846154,0.05060704408484229,29,True,-0.053222331129835765,-0.0029567961738797646,-0.0028473762234512145,15,1,65,-0.046700799395083537,-0.0031133866263389023,-0.0030679542074246724,14,0,56,-0.02899645571042897,-0.002416371309202414,-0.0024417413662046195,11,0,44
QQQ,unlevered,combined_previous_close,60,60,high_opening_volume,5.0,70,-0.06741251766367662,0.32857142857142857,0.07158394755169883,38,True,-0.06741251766367662,-0.0037451398702042565,-0.0029993615296485254,14,0,70,-0.04686683366005484,-0.0031244555773369894,-0.002371619948599024,11,0,56,-0.05346183556474415,-0.00445515296372868,-0.0029993615296485254,10,0,49
SPY,unlevered,open_session,30,30,high_opening_volatility,5.0,71,-0.05997605100683334,0.352112676056338,0.0620398481043819,35,True,-0.05997605100683334,-0.0033320028337129634,-0.0013541638644024023,10,3,71,-0.047027803596190854,-0.0031351869064127234,0.0,7,3,57,-0.04808095754540809,-0.00400674646211734,-0.0007818739765953486,6,3,42
SMH,unlevered,open_session,15,15,high_opening_volatility,5.0,67,-0.04658013439742292,0.40298507462686567,0.06494221156348123,2,True,-0.04658013439742292,-0.0025877852443012737,-0.002782716545505881,11,4,67,-0.047122702856076226,-0.003141513523738415,-0.003702726210020213,10,3,58,-0.066217505898024,-0.005518125491502,-0.004638414615390163,9,3,40
SPY,unlevered,open_session,15,30,high_opening_volume,5.0,66,-0.0506058364539993,0.36363636363636365,0.050684625887078005,29,True,-0.0506058364539993,-0.0028114353585555166,-0.0014412451138144378,13,0,66,-0.047211352101404924,-0.003147423473426995,-0.0012763062804641567,11,0,56,-0.03909579638823024,-0.0032579830323525203,-0.0014412451138144378,10,0,39
TLT,unlevered,open_session,30,15,high_opening_volatility,5.0,49,-0.054662840383567834,0.04081632653061224,0.054662840383567834,6,True,-0.054662840383567834,-0.0030368244657537685,-0.0028252935104643995,14,4,49,-0.0477367173187343,-0.0031824478212489535,-0.002685371101955103,12,3,40,-0.03337289126923604,-0.0027810742724363366,-0.0021590016035747395,9,3,28
