variant,block,net_pnl,signal_days
tail15_reclaim25_anomaly_ge1_1200_c5,block_1,-0.05803041375134002,84
tail15_reclaim25_anomaly_ge1_1200_c5,block_2,0.4677625281242745,83
tail15_reclaim25_anomaly_ge1_1200_c5,block_3,0.057887277492428724,95
tail15_reclaim25_anomaly_ge1_1200_c10,block_1,-0.13503041375134006,84
tail15_reclaim25_anomaly_ge1_1200_c10,block_2,0.3907625281242744,83
tail15_reclaim25_anomaly_ge1_1200_c10,block_3,-0.034112722507571344,95
tail15_reclaim25_anomaly_ge1_1200_c20,block_1,-0.2890304137513401,84
tail15_reclaim25_anomaly_ge1_1200_c20,block_2,0.23676252812427442,83
tail15_reclaim25_anomaly_ge1_1200_c20,block_3,-0.21811272250757135,95
tail15_reclaim25_anomaly_ge1_final_c5,block_1,0.202189714885231,84
tail15_reclaim25_anomaly_ge1_final_c5,block_2,0.4408712874275034,83
tail15_reclaim25_anomaly_ge1_final_c5,block_3,0.10602923836462998,95
tail15_reclaim25_anomaly_ge1_final_c10,block_1,0.11818971488523097,84
tail15_reclaim25_anomaly_ge1_final_c10,block_2,0.3578712874275034,83
tail15_reclaim25_anomaly_ge1_final_c10,block_3,0.011029238364629941,95
tail15_reclaim25_anomaly_ge1_final_c20,block_1,-0.04981028511476902,84
tail15_reclaim25_anomaly_ge1_final_c20,block_2,0.19187128742750337,83
tail15_reclaim25_anomaly_ge1_final_c20,block_3,-0.17897076163537007,95
tail15_reclaim25_anomaly_ge1_5_1200_c5,block_1,-0.036638567642075584,62
tail15_reclaim25_anomaly_ge1_5_1200_c5,block_2,0.34505510404393946,63
tail15_reclaim25_anomaly_ge1_5_1200_c5,block_3,-0.08926809486448489,66
tail15_reclaim25_anomaly_ge1_5_1200_c10,block_1,-0.09363856764207562,62
tail15_reclaim25_anomaly_ge1_5_1200_c10,block_2,0.2860551040439394,63
tail15_reclaim25_anomaly_ge1_5_1200_c10,block_3,-0.1542680948644849,66
tail15_reclaim25_anomaly_ge1_5_1200_c20,block_1,-0.2076385676420756,62
tail15_reclaim25_anomaly_ge1_5_1200_c20,block_2,0.16805510404393942,63
tail15_reclaim25_anomaly_ge1_5_1200_c20,block_3,-0.2842680948644849,66
tail15_reclaim25_anomaly_ge1_5_final_c5,block_1,0.05095261745411803,62
tail15_reclaim25_anomaly_ge1_5_final_c5,block_2,0.3725784917897337,63
tail15_reclaim25_anomaly_ge1_5_final_c5,block_3,0.0646495737374022,66
tail15_reclaim25_anomaly_ge1_5_final_c10,block_1,-0.011047382545882,62
tail15_reclaim25_anomaly_ge1_5_final_c10,block_2,0.3095784917897336,63
tail15_reclaim25_anomaly_ge1_5_final_c10,block_3,-0.0013504262625977995,66
tail15_reclaim25_anomaly_ge1_5_final_c20,block_1,-0.135047382545882,62
tail15_reclaim25_anomaly_ge1_5_final_c20,block_2,0.18357849178973365,63
tail15_reclaim25_anomaly_ge1_5_final_c20,block_3,-0.1333504262625978,66
tail15_reclaim25_anomaly_ge2_1200_c5,block_1,-0.012618282453402074,39
tail15_reclaim25_anomaly_ge2_1200_c5,block_2,0.21237802014625,33
tail15_reclaim25_anomaly_ge2_1200_c5,block_3,-0.15301468751252906,44
tail15_reclaim25_anomaly_ge2_1200_c10,block_1,-0.048618282453402106,39
tail15_reclaim25_anomaly_ge2_1200_c10,block_2,0.18037802014624998,33
tail15_reclaim25_anomaly_ge2_1200_c10,block_3,-0.1960146875125291,44
tail15_reclaim25_anomaly_ge2_1200_c20,block_1,-0.12061828245340209,39
tail15_reclaim25_anomaly_ge2_1200_c20,block_2,0.11637802014625004,33
tail15_reclaim25_anomaly_ge2_1200_c20,block_3,-0.2820146875125291,44
tail15_reclaim25_anomaly_ge2_final_c5,block_1,0.029119218750644743,39
tail15_reclaim25_anomaly_ge2_final_c5,block_2,0.2076384588038772,33
tail15_reclaim25_anomaly_ge2_final_c5,block_3,0.09859836669621933,44
tail15_reclaim25_anomaly_ge2_final_c10,block_1,-0.009880781249355264,39
tail15_reclaim25_anomaly_ge2_final_c10,block_2,0.17463845880387718,33
tail15_reclaim25_anomaly_ge2_final_c10,block_3,0.05459836669621933,44
tail15_reclaim25_anomaly_ge2_final_c20,block_1,-0.08788078124935525,39
tail15_reclaim25_anomaly_ge2_final_c20,block_2,0.10863845880387721,33
tail15_reclaim25_anomaly_ge2_final_c20,block_3,-0.03340163330378067,44
tail15_reclaim50_all_1200_c5,block_1,-0.14331621273731282,64
tail15_reclaim50_all_1200_c5,block_2,0.1550068539277058,62
tail15_reclaim50_all_1200_c5,block_3,0.033301494012441736,83
tail15_reclaim50_all_1200_c10,block_1,-0.20331621273731285,64
tail15_reclaim50_all_1200_c10,block_2,0.09700685392770578,62
tail15_reclaim50_all_1200_c10,block_3,-0.04869850598755833,83
tail15_reclaim50_all_1200_c20,block_1,-0.3233162127373128,64
tail15_reclaim50_all_1200_c20,block_2,-0.018993146072294215,62
tail15_reclaim50_all_1200_c20,block_3,-0.2126985059875583,83
tail15_reclaim50_all_final_c5,block_1,-0.024081899445308044,64
tail15_reclaim50_all_final_c5,block_2,0.1416118281788335,62
tail15_reclaim50_all_final_c5,block_3,0.0959903803321558,83
tail15_reclaim50_all_final_c10,block_1,-0.08808189944530809,64
tail15_reclaim50_all_final_c10,block_2,0.07961182817883346,62
tail15_reclaim50_all_final_c10,block_3,0.012990380332155767,83
tail15_reclaim50_all_final_c20,block_1,-0.2160818994453081,64
tail15_reclaim50_all_final_c20,block_2,-0.04438817182116653,62
tail15_reclaim50_all_final_c20,block_3,-0.15300961966784424,83
tail15_reclaim50_participation_q50_1200_c5,block_1,-0.15684351240921182,44
tail15_reclaim50_participation_q50_1200_c5,block_2,0.2569839473158694,44
tail15_reclaim50_participation_q50_1200_c5,block_3,-0.13881662894642913,65
tail15_reclaim50_participation_q50_1200_c10,block_1,-0.19984351240921183,44
tail15_reclaim50_participation_q50_1200_c10,block_2,0.21598394731586934,44
tail15_reclaim50_participation_q50_1200_c10,block_3,-0.20381662894642916,65
tail15_reclaim50_participation_q50_1200_c20,block_1,-0.28584351240921185,44
tail15_reclaim50_participation_q50_1200_c20,block_2,0.13398394731586935,44
tail15_reclaim50_participation_q50_1200_c20,block_3,-0.33381662894642916,65
tail15_reclaim50_participation_q50_final_c5,block_1,-0.042612971679849176,44
tail15_reclaim50_participation_q50_final_c5,block_2,0.3135088076775383,44
tail15_reclaim50_participation_q50_final_c5,block_3,0.01730450023284743,65
tail15_reclaim50_participation_q50_final_c10,block_1,-0.08661297167984919,44
tail15_reclaim50_participation_q50_final_c10,block_2,0.26950880767753826,44
tail15_reclaim50_participation_q50_final_c10,block_3,-0.04769549976715255,65
tail15_reclaim50_participation_q50_final_c20,block_1,-0.17461297167984924,44
tail15_reclaim50_participation_q50_final_c20,block_2,0.18150880767753827,44
tail15_reclaim50_participation_q50_final_c20,block_3,-0.17769549976715257,65
tail15_reclaim50_participation_q67_1200_c5,block_1,-0.08841172120826594,32
tail15_reclaim50_participation_q67_1200_c5,block_2,0.301271952612988,39
tail15_reclaim50_participation_q67_1200_c5,block_3,-0.12512098456675225,58
tail15_reclaim50_participation_q67_1200_c10,block_1,-0.12041172120826596,32
tail15_reclaim50_participation_q67_1200_c10,block_2,0.26527195261298797,39
tail15_reclaim50_participation_q67_1200_c10,block_3,-0.18312098456675224,58
tail15_reclaim50_participation_q67_1200_c20,block_1,-0.18441172120826593,32
tail15_reclaim50_participation_q67_1200_c20,block_2,0.19327195261298802,39
tail15_reclaim50_participation_q67_1200_c20,block_3,-0.29912098456675223,58
tail15_reclaim50_participation_q67_final_c5,block_1,-0.01241728360540608,32
tail15_reclaim50_participation_q67_final_c5,block_2,0.4005957894675774,39
tail15_reclaim50_participation_q67_final_c5,block_3,0.034247463791017396,58
tail15_reclaim50_participation_q67_final_c10,block_1,-0.04441728360540609,32
tail15_reclaim50_participation_q67_final_c10,block_2,0.36159578946757737,39
tail15_reclaim50_participation_q67_final_c10,block_3,-0.02375253620898262,58
tail15_reclaim50_participation_q67_final_c20,block_1,-0.10841728360540608,32
tail15_reclaim50_participation_q67_final_c20,block_2,0.28359578946757735,39
tail15_reclaim50_participation_q67_final_c20,block_3,-0.13975253620898265,58
tail15_reclaim50_participation_q80_1200_c5,block_1,-0.006471361350918803,16
tail15_reclaim50_participation_q80_1200_c5,block_2,0.3234164801062084,28
tail15_reclaim50_participation_q80_1200_c5,block_3,-0.10934839791757506,40
tail15_reclaim50_participation_q80_1200_c10,block_1,-0.022471361350918814,16
tail15_reclaim50_participation_q80_1200_c10,block_2,0.29741648010620836,28
tail15_reclaim50_participation_q80_1200_c10,block_3,-0.1493483979175751,40
tail15_reclaim50_participation_q80_1200_c20,block_1,-0.05447136135091881,16
tail15_reclaim50_participation_q80_1200_c20,block_2,0.24541648010620837,28
tail15_reclaim50_participation_q80_1200_c20,block_3,-0.22934839791757505,40
tail15_reclaim50_participation_q80_final_c5,block_1,0.050649293179084065,16
tail15_reclaim50_participation_q80_final_c5,block_2,0.36225303839501716,28
tail15_reclaim50_participation_q80_final_c5,block_3,-0.0016587538214196118,40
tail15_reclaim50_participation_q80_final_c10,block_1,0.03464929317908406,16
tail15_reclaim50_participation_q80_final_c10,block_2,0.33425303839501713,28
tail15_reclaim50_participation_q80_final_c10,block_3,-0.04165875382141962,40
tail15_reclaim50_participation_q80_final_c20,block_1,0.002649293179084064,16
tail15_reclaim50_participation_q80_final_c20,block_2,0.27825303839501714,28
tail15_reclaim50_participation_q80_final_c20,block_3,-0.12165875382141961,40
tail15_reclaim50_anomaly_ge1_1200_c5,block_1,-0.03384118800205915,45
tail15_reclaim50_anomaly_ge1_1200_c5,block_2,0.350225373753853,48
tail15_reclaim50_anomaly_ge1_1200_c5,block_3,0.13584512024108356,67
tail15_reclaim50_anomaly_ge1_1200_c10,block_1,-0.07684118800205915,45
tail15_reclaim50_anomaly_ge1_1200_c10,block_2,0.30422537375385295,48
tail15_reclaim50_anomaly_ge1_1200_c10,block_3,0.06884512024108355,67
tail15_reclaim50_anomaly_ge1_1200_c20,block_1,-0.16284118800205916,45
tail15_reclaim50_anomaly_ge1_1200_c20,block_2,0.21222537375385297,48
tail15_reclaim50_anomaly_ge1_1200_c20,block_3,-0.06515487975891646,67
tail15_reclaim50_anomaly_ge1_final_c5,block_1,0.08184342367745312,45
tail15_reclaim50_anomaly_ge1_final_c5,block_2,0.40362154907355546,48
tail15_reclaim50_anomaly_ge1_final_c5,block_3,0.18454072932167795,67
tail15_reclaim50_anomaly_ge1_final_c10,block_1,0.036843423677453094,45
tail15_reclaim50_anomaly_ge1_final_c10,block_2,0.3556215490735554,48
tail15_reclaim50_anomaly_ge1_final_c10,block_3,0.11754072932167792,67
tail15_reclaim50_anomaly_ge1_final_c20,block_1,-0.05315657632254693,45
tail15_reclaim50_anomaly_ge1_final_c20,block_2,0.25962154907355545,48
tail15_reclaim50_anomaly_ge1_final_c20,block_3,-0.016459270678322077,67
tail15_reclaim50_anomaly_ge1_5_1200_c5,block_1,0.05812584969166479,27
tail15_reclaim50_anomaly_ge1_5_1200_c5,block_2,0.3249143563708649,35
tail15_reclaim50_anomaly_ge1_5_1200_c5,block_3,-0.15492222467060027,44
tail15_reclaim50_anomaly_ge1_5_1200_c10,block_1,0.032125849691664786,27
tail15_reclaim50_anomaly_ge1_5_1200_c10,block_2,0.2919143563708649,35
tail15_reclaim50_anomaly_ge1_5_1200_c10,block_3,-0.1989222246706003,44
tail15_reclaim50_anomaly_ge1_5_1200_c20,block_1,-0.019874150308335198,27
tail15_reclaim50_anomaly_ge1_5_1200_c20,block_2,0.2259143563708649,35
tail15_reclaim50_anomaly_ge1_5_1200_c20,block_3,-0.2869222246706003,44
tail15_reclaim50_anomaly_ge1_5_final_c5,block_1,0.19688904378564684,27
tail15_reclaim50_anomaly_ge1_5_final_c5,block_2,0.43117443237848346,35
tail15_reclaim50_anomaly_ge1_5_final_c5,block_3,-0.05280282908255732,44
tail15_reclaim50_anomaly_ge1_5_final_c10,block_1,0.16988904378564681,27
tail15_reclaim50_anomaly_ge1_5_final_c10,block_2,0.39617443237848343,35
tail15_reclaim50_anomaly_ge1_5_final_c10,block_3,-0.09680282908255733,44
tail15_reclaim50_anomaly_ge1_5_final_c20,block_1,0.11588904378564682,27
tail15_reclaim50_anomaly_ge1_5_final_c20,block_2,0.3261744323784835,35
tail15_reclaim50_anomaly_ge1_5_final_c20,block_3,-0.18480282908255732,44
tail15_reclaim50_anomaly_ge2_1200_c5,block_1,0.005851314088383576,9
tail15_reclaim50_anomaly_ge2_1200_c5,block_2,0.0455171697532073,13
tail15_reclaim50_anomaly_ge2_1200_c5,block_3,-0.2404072312465456,27
tail15_reclaim50_anomaly_ge2_1200_c10,block_1,-0.003148685911616423,9
tail15_reclaim50_anomaly_ge2_1200_c10,block_2,0.03251716975320729,13
tail15_reclaim50_anomaly_ge2_1200_c10,block_3,-0.26740723124654564,27
tail15_reclaim50_anomaly_ge2_1200_c20,block_1,-0.021148685911616418,9
tail15_reclaim50_anomaly_ge2_1200_c20,block_2,0.006517169753207288,13
tail15_reclaim50_anomaly_ge2_1200_c20,block_3,-0.3214072312465456,27
tail15_reclaim50_anomaly_ge2_final_c5,block_1,0.039979021424866534,9
tail15_reclaim50_anomaly_ge2_final_c5,block_2,0.0552119786799431,13
tail15_reclaim50_anomaly_ge2_final_c5,block_3,-0.09434392280048251,27
tail15_reclaim50_anomaly_ge2_final_c10,block_1,0.03097902142486654,9
tail15_reclaim50_anomaly_ge2_final_c10,block_2,0.042211978679943085,13
tail15_reclaim50_anomaly_ge2_final_c10,block_3,-0.1213439228004825,27
tail15_reclaim50_anomaly_ge2_final_c20,block_1,0.012979021424866542,9
tail15_reclaim50_anomaly_ge2_final_c20,block_2,0.016211978679943093,13
tail15_reclaim50_anomaly_ge2_final_c20,block_3,-0.17534392280048253,27
