date,entry,limit,stop,outcome,return,distance_bp,spread_bp,config
2025-05-28,521.26,521.37,521.15,stop,-0.0003110060238652457,2.1102712657793354,0.19184652278125824,t2_h1_s1
2025-05-28,520.79,520.9,520.68,target,0.0002112175733022248,2.112175733021249,0.1920196628124593,t2_h1_s1
2025-05-28,521.34,521.45,521.23,stop,-0.00031097364483823053,2.109947443127587,0.19181708322824065,t2_h1_s1
2025-05-28,520.37,520.48,520.26,stop,-0.0003113669120048401,2.113880508100268,0.19217464831911002,t2_h1_s1
2025-05-29,522.3,522.41,522.1899999999999,target,0.00021060693088270632,2.1060693088266067,0.38293635597819176,t2_h1_s1
2025-05-29,520.36,520.47,520.25,stop,-0.00031137097394107194,2.113921131524591,0.19217834150042634,t2_h1_s1
2025-05-29,520.59,520.7,520.48,stop,-0.00031127758888960244,2.112987187614315,0.19209343424586578,t2_h1_s1
2025-05-29,521.03,521.14,520.92,stop,-0.0003110991689538878,2.1112028098192743,0.19193121185256956,t2_h1_s1
2025-05-29,518.09,518.2,517.98,stop,-0.00031229709123892224,2.1231832307130736,0.3860482174222746,t2_h1_s1
2025-05-29,518.4,518.51,518.29,stop,-0.0003121701388889564,2.1219135802471767,0.0,t2_h1_s1
2025-05-29,519.27,519.38,519.16,target,0.00021183584647688214,2.11835846476811,0.19258175095293595,t2_h1_s1
2025-05-29,519.86,519.97,519.75,target,0.00021159542953874677,2.115954295387482,0.19236318168580624,t2_h1_s1
2025-05-29,520.5,520.61,520.39,stop,-0.00031131412103757583,2.1133525456294646,0.19212664988721428,t2_h1_s1
2025-05-29,521.26,521.37,521.15,target,0.00021102712657783407,2.1102712657793354,0.19184652278125824,t2_h1_s1
2025-05-29,520.91,521.02,520.8,stop,-0.00031114779904406475,2.111689159356005,0.19197542714621818,t2_h1_s1
2025-05-29,520.33,520.44,520.22,stop,-0.00031138316068646255,2.114043011166253,0.19218942189480615,t2_h1_s1
2025-05-29,520.35,520.46,520.24,stop,-0.0003113750360334011,2.1139617565103035,0.1921820348238512,t2_h1_s1
2025-05-29,518.41,518.52,518.3,stop,-0.0003121660461796738,2.121872649061817,0.19290123456805475,t2_h1_s1
2025-05-29,518.75,518.86,518.64,stop,-0.00031202698795185224,2.1204819277111064,0.3855570335242753,t2_h1_s1
2025-05-29,519.03,519.14,518.92,target,0.00021193379958761582,2.119337995877187,0.19267080266560654,t2_h1_s1
2025-05-29,519.76,519.87,519.65,stop,-0.00031161497614284883,2.116361397568371,0.0,t2_h1_s1
2025-05-29,519.65,519.76,519.54,stop,-0.0003116597709997837,2.11680939093647,0.19244092063663842,t2_h1_s1
2025-05-30,517.82,517.93,517.7100000000002,target,0.00021242902939233588,2.1242902939225976,0.193121028950749,t2_h1_s1
2025-05-30,518.42,518.53,518.31,target,0.0002121831719454903,2.1218317194555314,0.19289751355122675,t2_h1_s1
2025-05-30,519.26,519.37,519.15,stop,-0.00031181874205599147,2.1183992604863393,0.1925854597972787,t2_h1_s1
2025-05-30,518.63,518.74,518.52,target,0.0002120972562327239,2.120972562327934,0.19281940534465747,t2_h1_s1
2025-05-30,518.51,518.62,518.4,stop,-0.0003121251277699022,2.1214634240422297,0.19286403085905235,t2_h1_s1
2025-05-30,517.95,518.06,517.8400000000001,stop,-0.00031235447437016894,2.123757119411139,0.19307255666678458,t2_h1_s1
2025-05-30,513.05,513.16,512.9399999999999,target,0.00021440405418582387,2.144040541857785,0.19491657570647192,t2_h1_s1
2025-05-30,513.63,513.74,513.52,target,0.00021416194536927335,2.1416194536926123,0.3894005179017057,t2_h1_s1
2025-05-30,513.81,513.92,513.6999999999999,target,0.00021408691928925805,2.14086919289258,0.19462826002403233,t2_h1_s1
2025-05-30,514.02,514.13,513.91,stop,-0.0003139780553285121,2.139994552741404,0.19454874418789458,t2_h1_s1
2025-05-30,512.84,512.95,512.73,stop,-0.0003144704001248888,2.1449184930975282,0.1949963925662601,t2_h1_s1
2025-05-30,513.36,513.47,513.25,target,0.00021427458313860726,2.1427458313856484,0.38960532980025775,t2_h1_s1
2025-05-30,514.05,514.16,513.9399999999999,target,0.00021398696624852498,2.1398696624844598,0.19453739008579163,t2_h1_s1
2025-05-30,514.64,514.75,514.53,stop,-0.00031372027048048867,2.1374164464482677,0.38863627531027234,t2_h1_s1
2025-05-30,514.35,514.46,514.24,stop,-0.00031384076990381704,2.1386215611940047,0.1944239219198174,t2_h1_s1
2025-05-30,514.94,515.05,514.8300000000002,target,0.0002136171204409898,2.1361712044102217,0.3884098500761546,t2_h1_s1
