variant,threshold,pressure_state,activation_state,exit,leg,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,trade_count,win_rate,early_half_net,late_half_net,top_5_day_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
q60_edge20_edge20_next_0934_close_positive_signal_inverse_c10,q60,edge20,edge20,next_0934_close,positive_signal_inverse,10,0.34168164848174964,0.14784739603151598,,True,33,0.6363636363636364,0.37113623304380616,-0.02945458456205652,1.2220827703224795,0.018982313804541646,5,2,0.022831229393925005,4,1,0.0003641504759005765,3,1
q50_edge33_edge20_next_open_positive_signal_inverse_c5,q50,edge33,edge20,next_open,positive_signal_inverse,5,0.2976791706061407,0.1970217781617482,,True,54,0.5925925925925926,0.1893680923676302,0.1083110782385105,1.6666600750330218,0.01653773170034115,7,1,0.022810508798923976,5,1,0.011618018623249524,4,1
q60_edge25_edge40_next_open_negative_signal_bull_c5,q60,edge25,edge40,next_open,negative_signal_bull,5,0.36153354164761276,0.08743558258238604,67.0,False,32,0.5625,0.14322081202373893,0.21831272962387382,0.8744451523462217,0.02008519675820071,4,7,0.02277878877155636,4,5,0.022475912834134415,3,4
q50_edge20_edge20_next_0934_close_positive_signal_inverse_c5,q50,edge20,edge20,next_0934_close,positive_signal_inverse,5,0.3437725759879696,0.1800127072966197,,True,42,0.6190476190476191,0.31802610155712063,0.025746474430848987,1.2310690282224437,0.01909847644377609,5,2,0.022770624561006335,4,1,0.0036254818674932945,3,1
q60_edge25_edge20_next_0934_close_positive_signal_inverse_c10,q60,edge25,edge20,next_0934_close,positive_signal_inverse,10,0.34071430098010225,0.14793828914961182,,True,35,0.6285714285714286,0.40596013598064706,-0.06524583500054482,1.225552477086408,0.018928572276672346,5,2,0.022766739560481846,4,1,0.0002835381840966267,3,1
q60_edge33_edge10_next_0934_close_negative_signal_bull_c10,q60,edge33,edge10,next_0934_close,negative_signal_bull,10,0.3852352404455136,0.1350338936295732,293.0,False,33,0.5151515151515151,0.09615570937249751,0.2890795310730161,1.077800007440597,0.021401957802528532,5,3,0.022746362232192566,5,2,0.029996616891832546,3,2
q50_edge33_always_next_open_positive_signal_inverse_c5,q50,edge33,always,next_open,positive_signal_inverse,5,0.17875086977292365,0.3216936090076942,,True,88,0.5113636363636364,0.18112005858166125,-0.002369188808737599,3.293121801548108,0.009930603876273536,10,0,0.022745401403270964,7,0,0.0021792404736605173,6,0
q40_edge25_edge40_next_open_positive_signal_inverse_c5,q40,edge25,edge40,next_open,positive_signal_inverse,5,0.3272670834026875,0.19303501288731456,,True,52,0.5576923076923077,0.3197283207875311,0.0075387626151564024,1.5159788869072799,0.01818150463348264,7,1,0.02273504995152198,6,0,0.002687934014383451,5,0
q60_all_edge40_next_open_negative_signal_bull_c5,q60,all,edge40,next_open,negative_signal_bull,5,0.27590414903553784,0.13892586139606905,55.0,False,44,0.5681818181818182,0.023056937182662773,0.25284721185287506,1.1956660465361348,0.015328008279752102,5,4,0.022602928344842305,4,3,0.029393926187081077,2,3
q50_edge33_edge10_next_open_positive_signal_inverse_c5,q50,edge33,edge10,next_open,positive_signal_inverse,5,0.2624499221693045,0.17699205976990467,,True,45,0.6,0.3037720132518402,-0.041322091082535706,1.8709258524693917,0.014580551231628028,9,2,0.02251575558426845,6,2,-0.0018783201841724901,5,2
q60_all_always_next_open_positive_signal_inverse_c5,q60,all,always,next_open,positive_signal_inverse,5,0.14129998209469596,0.2958953866635561,,True,81,0.48148148148148145,0.20446286476091935,-0.06316288266622339,4.198626409479007,0.007849999005260887,12,0,0.022483218243713778,9,0,-0.004634644588700563,8,0
q40_edge20_edge20_next_0934_close_positive_signal_inverse_c5,q40,edge20,edge20,next_0934_close,positive_signal_inverse,5,0.3944404946549832,0.17461395547417777,,True,46,0.6086956521739131,0.35521038628636925,0.03923010836861396,1.097709792679541,0.021913360814165735,6,2,0.022482648584115677,5,1,0.003265511896379969,4,1
q60_all_edge20_next_open_negative_signal_bull_c10,q60,all,edge20,next_open,negative_signal_bull,10,0.2806993510998207,0.13869739242880588,245.0,False,41,0.5609756097560976,0.0610253532488374,0.2196739978509833,1.2031352288928465,0.015594408394434482,6,4,0.02240165977349983,5,3,0.029529071995023432,3,3
q40_edge25_edge20_next_0934_close_negative_signal_bull_c5,q40,edge25,edge20,next_0934_close,negative_signal_bull,5,0.35603657219288765,0.09389600967563778,67.0,False,39,0.5384615384615384,0.163204721743065,0.19283185044982265,1.1201162588879603,0.019779809566271535,6,5,0.022292869191561947,5,4,0.025808200265847292,4,3
q60_edge20_edge10_next_0934_close_positive_signal_inverse_c10,q60,edge20,edge10,next_0934_close,positive_signal_inverse,10,0.2895074178592385,0.1529488350844436,,True,28,0.6071428571428571,0.477750016136703,-0.18824259827746448,1.5126413683554207,0.01608374543662436,6,4,0.022236489439089756,4,3,-0.008582855757464628,3,3
q60_edge25_edge10_next_0934_close_positive_signal_inverse_c10,q60,edge25,edge10,next_0934_close,positive_signal_inverse,10,0.2885400703575911,0.1535842659604512,,True,30,0.6,0.46774053746371735,-0.17920046710612625,1.5177125872220192,0.016030003908755062,6,4,0.022171999605646597,4,3,-0.008663468049268578,3,3
q40_all_edge40_next_open_negative_signal_bull_c5,q40,all,edge40,next_open,negative_signal_bull,5,0.25968175761775547,0.27683448862811155,287.0,False,75,0.56,-0.14990773446810146,0.40958949208585693,1.354009901865552,0.014426764312097527,9,2,0.02215514570383943,7,2,0.03597591043578449,4,2
q50_edge20_edge20_next_open_negative_signal_bull_c5,q50,edge20,edge20,next_open,negative_signal_bull,5,0.3620599195909322,0.05274155062275897,37.0,False,27,0.6296296296296297,0.13618704192692987,0.22587287766400233,0.880029481811891,0.02011443997727401,5,7,0.022092931925482992,5,5,0.02231887073596266,4,4
q50_edge20_edge40_next_open_positive_signal_inverse_c10,q50,edge20,edge40,next_open,positive_signal_inverse,10,0.2846784726677223,0.20066076230704608,,True,45,0.5555555555555556,0.31192312218509644,-0.027244649517374153,1.7252094414298997,0.01581547070376235,7,1,0.022068195619130492,5,0,0.0027710327655607603,4,0
q50_edge20_edge20_next_0934_close_negative_signal_bull_c5,q50,edge20,edge20,next_0934_close,negative_signal_bull,5,0.3802128418975872,0.05488655220140482,76.0,False,27,0.5925925925925926,0.15358841750201568,0.2266244243955715,0.9030937575499968,0.021122935660977067,4,7,0.02199789722141524,4,5,0.0222948917332355,3,4
q40_edge25_edge10_next_open_negative_signal_bull_c10,q40,edge25,edge10,next_open,negative_signal_bull,10,0.30426417890413426,0.11885236614613896,84.0,False,40,0.55,0.05604884132542132,0.24821533757871295,1.112282803918669,0.016903565494674127,6,4,0.02175201463407325,4,3,0.02367202198796693,4,1
q40_edge33_edge10_next_open_positive_signal_inverse_c5,q40,edge33,edge10,next_open,positive_signal_inverse,5,0.28001424214118176,0.1749883704088973,,True,49,0.5918367346938775,0.26757284633969036,0.012441395801491395,1.7535691778047473,0.015556346785621209,9,2,0.021714323865787408,6,2,-0.0028801098322737972,5,2
q60_edge33_edge10_next_open_negative_signal_bull_c5,q60,edge33,edge10,next_open,negative_signal_bull,5,0.3290698181252598,0.1095363130039054,55.0,False,33,0.5757575757575758,0.1007461844199109,0.22832363370534892,1.0646818161944138,0.018281656562514435,5,3,0.02168962614205901,5,2,0.028234313139523886,3,2
q60_edge33_edge20_next_open_positive_signal_inverse_c5,q60,edge33,edge20,next_open,positive_signal_inverse,5,0.28021779767105437,0.16137093886551063,,True,42,0.5714285714285714,0.19799314117300204,0.08222465649805233,1.7705156237099597,0.015567655426169688,7,1,0.02164641726991822,5,1,0.007567459875921205,4,1
q60_edge33_edge10_next_0934_close_positive_signal_inverse_c5,q60,edge33,edge10,next_0934_close,positive_signal_inverse,5,0.2934580221561416,0.15140683495339421,,True,35,0.6,0.4204870420012634,-0.12702901984512183,1.5093160290706793,0.01630322345311898,7,3,0.02158175117599436,5,3,-0.006837194174485574,4,3
q50_all_edge20_next_open_positive_signal_inverse_c10,q50,all,edge20,next_open,positive_signal_inverse,10,0.17663122743899817,0.18598088634440144,23.0,False,64,0.546875,0.07164973955521958,0.10498148788377859,3.1324464872617863,0.009812845968833231,10,1,0.021477221403568374,7,1,0.007560697602211554,6,1
q40_edge20_always_next_open_positive_signal_inverse_c10,q40,edge20,always,next_open,positive_signal_inverse,10,0.18481086173588268,0.3155915204964995,,True,79,0.5063291139240507,0.32681100912766947,-0.1420001473917868,3.1580848701901867,0.010267270096437927,9,0,0.021082228855390534,7,0,-0.006591666769931531,6,0
q60_edge33_edge40_next_0934_close_negative_signal_bull_c5,q60,edge33,edge40,next_0934_close,negative_signal_bull,5,0.3681023674718875,0.14168290289628666,76.0,False,38,0.5526315789473685,0.003511262061749343,0.36459110541013817,1.1415480642097378,0.020450131526215973,5,5,0.02104666031204449,5,3,0.029750125896756924,3,3
q50_edge25_edge40_next_open_positive_signal_inverse_c10,q50,edge25,edge40,next_open,positive_signal_inverse,10,0.26832012250296267,0.20272415402217817,,True,48,0.5625,0.3225886684280391,-0.05426854592507646,1.830388210309405,0.014906673472386814,7,1,0.020977638941479852,5,0,0.0014078369184974588,4,0
q60_edge25_edge40_next_open_negative_signal_bull_c10,q60,edge25,edge40,next_open,negative_signal_bull,10,0.3295335416476127,0.09464202128118739,68.0,False,32,0.53125,0.12722081202373892,0.2023127296238738,0.9441868993021514,0.01830741898042293,4,7,0.020845455438223026,4,5,0.02039257950080108,3,4
q40_edge33_always_next_open_positive_signal_inverse_c5,q40,edge33,always,next_open,positive_signal_inverse,5,0.15153860505911732,0.33908799242559223,,True,96,0.5,0.2237200261215796,-0.07218142106246228,3.884478058018692,0.008418811392173185,8,0,0.020821665412207032,6,0,-0.0002254295151693971,5,0
q50_all_always_next_open_positive_signal_inverse_c5,q50,all,always,next_open,positive_signal_inverse,5,0.05392199918128793,0.3502805270228585,32.0,False,101,0.48514851485148514,0.0754808928750671,-0.02155889369377917,11.633279428209804,0.0029956666211826627,13,0,0.020760052179615813,10,0,-0.004193157832751889,9,0
q50_edge25_edge20_next_0934_close_positive_signal_inverse_c10,q50,edge25,edge20,next_0934_close,positive_signal_inverse,10,0.3105739359693155,0.18525719091892856,,True,45,0.6222222222222222,0.34124023731639286,-0.030666301347077374,1.3465642882935114,0.01725410755385086,5,2,0.02075738189309606,4,1,0.0021922618659387847,3,1
q40_edge20_edge40_next_open_positive_signal_inverse_c10,q40,edge20,edge40,next_open,positive_signal_inverse,10,0.2916254335674471,0.19979714602807214,,True,49,0.5510204081632653,0.3253684725452315,-0.03374303897778441,1.6841123313910469,0.016201412975969283,7,1,0.020625606629172618,6,0,0.0009677965281134163,5,0
q50_edge33_edge40_next_open_negative_signal_bull_c10,q50,edge33,edge40,next_open,negative_signal_bull,10,0.2990185427028288,0.14670295402545042,293.0,False,49,0.5510204081632653,2.595200200750103e-05,0.2989925907008213,1.0900114861722847,0.016612141261268268,6,3,0.020514776150976743,5,2,0.03271539404214751,3,2
q40_edge25_edge40_next_0934_close_both_reversal_c10,q40,edge25,edge40,next_0934_close,both_reversal,10,0.3490613723847862,0.25967835447313276,,True,99,0.5353535353535354,0.3308347291691385,0.01822664321564771,1.4767480301036187,0.019392298465821453,7,1,0.02049343114008985,6,0,-0.000490426007765471,5,0
q60_edge20_edge10_next_open_negative_signal_bull_c5,q60,edge20,edge10,next_open,negative_signal_bull,5,0.3111132696372796,0.045938409057721404,53.0,False,23,0.6086956521739131,0.16939620437896752,0.14171706525831207,1.0453245994878044,0.01728407053540442,4,5,0.020492522909526998,4,4,0.020188156991327005,4,2
q50_edge20_edge20_next_open_negative_signal_bull_c10,q50,edge20,edge20,next_open,negative_signal_bull,10,0.3350599195909322,0.05661359722383011,37.0,False,27,0.5925925925925926,0.12318704192692986,0.2118728776640023,0.9360218429150207,0.018614439977274008,5,7,0.02042626525881632,5,5,0.020402204069295993,4,4
q50_edge33_edge40_next_open_positive_signal_inverse_c5,q50,edge33,edge40,next_open,positive_signal_inverse,5,0.24699752813060982,0.22614114662825607,,True,58,0.5517241379310345,0.23408899756160217,0.012908530569007648,2.0086435381484855,0.01372208489614499,9,0,0.020363870345112525,6,0,0.005804213651558504,5,0
q50_edge20_edge20_next_0934_close_negative_signal_bull_c10,q50,edge20,edge20,next_0934_close,negative_signal_bull,10,0.35321284189758717,0.05703915713132358,82.0,False,27,0.5925925925925926,0.14058841750201567,0.2126244243955715,0.9579715228931666,0.019622935660977066,4,7,0.02033123055474857,4,5,0.020378225066568834,3,4
q40_edge25_edge20_next_0934_close_positive_signal_inverse_c10,q40,edge25,edge20,next_0934_close,positive_signal_inverse,10,0.35724185463632907,0.18003404591012875,,True,49,0.6122448979591837,0.3764245220456415,-0.019182667409312404,1.1980152606917251,0.01984676970201828,6,2,0.0202694059162054,5,1,0.0015822918948254587,4,1
q40_edge33_edge40_next_open_positive_signal_inverse_c5,q40,edge33,edge40,next_open,positive_signal_inverse,5,0.2749411654555073,0.22228643355373626,,True,64,0.546875,0.22930141330278864,0.04563975215271865,1.8044951107857474,0.015274509191972627,8,0,0.020254393116832827,6,0,0.005667367116208882,5,0
q50_edge20_edge20_next_0934_close_positive_signal_inverse_c10,q50,edge20,edge20,next_0934_close,positive_signal_inverse,10,0.3017725759879696,0.1862764078939148,,True,42,0.6190476190476191,0.2970261015571206,0.004746474430848968,1.3858375622167474,0.016765143110442755,5,2,0.020170624561006333,4,1,0.001458815200826626,3,1
q40_all_edge20_next_open_positive_signal_inverse_c5,q40,all,edge20,next_open,positive_signal_inverse,5,0.1987087156440146,0.16843395709466744,23.0,False,72,0.5416666666666666,0.1217987519636945,0.0769099636803201,2.8095791677914956,0.011039373091334145,10,1,0.02003494486476698,7,1,0.0042578519287098104,6,1
q50_edge20_edge40_next_open_negative_signal_bull_c5,q50,edge20,edge40,next_open,negative_signal_bull,5,0.29548588905412154,0.07648862519849559,76.0,False,33,0.6060606060606061,0.027415972169004266,0.2680699168851173,1.0348830851653132,0.016415882725228974,4,6,0.020012599241062926,3,5,0.01958825240574692,3,3
q60_edge20_edge10_next_0934_close_negative_signal_bull_c5,q60,edge20,edge10,next_0934_close,negative_signal_bull,5,0.34700553264638023,0.07621883544972075,91.0,False,23,0.5217391304347826,0.16938308135681146,0.17762245128956877,1.0041907422675582,0.019278085147021125,3,5,0.019997715045583675,3,4,0.01817995960149753,3,2
q40_edge25_always_next_open_positive_signal_inverse_c10,q40,edge25,always,next_open,positive_signal_inverse,10,0.1452047719689532,0.3238080159941467,,True,83,0.5060240963855421,0.25331765549041174,-0.10811288352145854,4.019484885935386,0.008066931776052956,9,0,0.019991672177739894,7,0,-0.007954862616994832,6,0
q60_edge33_always_next_0934_close_positive_signal_inverse_c10,q60,edge33,always,next_0934_close,positive_signal_inverse,10,0.20272729071844642,0.3309216407295505,,True,71,0.5492957746478874,0.46981530774038194,-0.2670880170219355,2.6949241884412034,0.011262627262135913,9,0,0.019988816040582766,6,0,-0.012476152013366862,5,0
q60_edge33_edge20_next_0934_close_negative_signal_bull_c5,q60,edge33,edge20,next_0934_close,negative_signal_bull,5,0.3493129923662449,0.1388892679129503,292.0,False,34,0.5294117647058824,0.10628524372754766,0.24302774863869725,1.2029513765636861,0.019406277353680272,6,5,0.019937907252659086,6,3,0.03077836815114036,4,3
q60_all_edge40_next_open_negative_signal_bull_c10,q60,all,edge40,next_open,negative_signal_bull,10,0.2319041490355378,0.14697303336434597,55.0,False,44,0.5454545454545454,0.001056937182662759,0.23084721185287504,1.4009633913468744,0.012883563835307655,5,4,0.019936261678175637,4,3,0.026643926187081075,2,3
q40_edge25_edge20_next_0934_close_negative_signal_bull_c10,q40,edge25,edge20,next_0934_close,negative_signal_bull,10,0.3170365721928876,0.09764019130256948,67.0,False,39,0.5384615384615384,0.14420472174306498,0.17283185044982263,1.242135412164367,0.017613142899604868,6,5,0.019892869191561947,5,4,0.023391533599180624,4,3
q60_all_edge20_next_open_positive_signal_inverse_c5,q60,all,edge20,next_open,positive_signal_inverse,5,0.2179519371393197,0.16766445800630797,,True,49,0.5306122448979592,0.16996768528834238,0.04798425185097732,2.2763275028891385,0.012108440952184428,9,1,0.019729902586793902,7,1,0.0012811047451723363,6,1
q50_edge33_edge10_next_open_positive_signal_inverse_c10,q50,edge33,edge10,next_open,positive_signal_inverse,10,0.21744992216930448,0.1839853858986081,,True,45,0.6,0.2817720132518402,-0.06432209108253573,2.2351093047838275,0.012080551231628026,9,2,0.01971575558426845,6,2,-0.004378320184172492,5,2
q60_edge33_edge10_next_open_negative_signal_bull_c10,q60,edge33,edge10,next_open,negative_signal_bull,10,0.2960698181252598,0.11193870850012642,55.0,False,33,0.5454545454545454,0.08474618441991089,0.2113236337053489,1.16646355175,0.0164483232291811,6,3,0.01968962614205901,5,2,0.02615097980619055,3,2
q40_edge20_edge20_next_0934_close_positive_signal_inverse_c10,q40,edge20,edge20,next_0934_close,positive_signal_inverse,10,0.34844049465498317,0.18099645213342955,,True,46,0.6086956521739131,0.33221038628636923,0.016230108368613938,1.2282762772332565,0.019357805258610177,6,2,0.019682648584115673,5,1,0.0008488452297133001,4,1
q40_edge33_edge20_next_open_positive_signal_inverse_c10,q40,edge33,edge20,next_open,positive_signal_inverse,10,0.27530974014627196,0.20228986250937805,,True,59,0.5932203389830508,0.16655366921397297,0.108756070932299,1.7839179556715319,0.015294985563681775,7,1,0.0196801603849932,5,1,0.009038416439169389,4,1
q60_edge33_edge40_next_open_positive_signal_inverse_c5,q60,edge33,edge40,next_open,positive_signal_inverse,5,0.235074186424716,0.19139707779568688,,True,46,0.5217391304347826,0.20150588797609703,0.03356829844861897,2.110525176600311,0.013059677023595333,9,0,0.019568980898052937,6,0,0.003850901687264957,5,0
q40_edge25_edge40_next_open_positive_signal_inverse_c10,q40,edge25,edge40,next_open,positive_signal_inverse,10,0.27526708340268746,0.2018427243262399,,True,52,0.5576923076923077,0.2937283207875311,-0.01846123738484362,1.7841944003879513,0.015292615744593748,7,1,0.019535049951521978,6,0,-0.000395399318949885,5,0
q50_edge33_edge20_next_open_positive_signal_inverse_c10,q50,edge33,edge20,next_open,positive_signal_inverse,10,0.24367917060614064,0.20637295511059586,,True,54,0.5925925925925926,0.16236809236763017,0.08131107823851047,2.0154779236835676,0.013537731700341147,7,1,0.01947717546559064,5,1,0.008784685289916189,4,1
q60_all_always_next_0934_close_positive_signal_inverse_c5,q60,all,always,next_0934_close,positive_signal_inverse,5,0.18023727644814846,0.33515915078069775,,True,81,0.5308641975308642,0.5306042039083408,-0.3503669274601924,3.118039230949289,0.010013182024897137,11,0,0.019464721386819827,8,0,-0.02118048340177846,7,0
q60_edge33_edge10_next_0934_close_positive_signal_inverse_c10,q60,edge33,edge10,next_0934_close,positive_signal_inverse,10,0.25845802215614155,0.156680313597116,,True,35,0.6,0.4034870420012634,-0.14502901984512184,1.6943598540543001,0.01435877900867453,7,3,0.019448417842661027,5,3,-0.00867052750781891,4,3
q60_all_edge10_next_open_positive_signal_inverse_c5,q60,all,edge10,next_open,positive_signal_inverse,5,0.2150567253633907,0.17695704744436855,,True,41,0.5609756097560976,0.2982608162901975,-0.0832040909268068,2.2832317544844334,0.011947595853521707,10,1,0.019356209130540866,7,1,-0.010678165183644506,6,1
q50_all_edge40_next_open_positive_signal_inverse_c10,q50,all,edge40,next_open,positive_signal_inverse,10,0.16334469256068618,0.17772483943585696,,True,69,0.5217391304347826,0.12796797213987787,0.035376720420808305,3.4712064213482248,0.009074705142260343,12,0,0.01922238077058019,9,0,0.0017366399065496159,8,0
q60_edge20_edge10_next_open_negative_signal_bull_c10,q60,edge20,edge10,next_open,negative_signal_bull,10,0.28811326963727957,0.04967607989099665,53.0,False,23,0.5652173913043478,0.1583962043789675,0.12971706525831206,1.1114182778948873,0.016006292757626644,5,5,0.019159189576193662,4,4,0.01860482365799367,4,2
q50_edge20_edge40_next_0934_close_negative_signal_bull_c5,q50,edge20,edge40,next_0934_close,negative_signal_bull,5,0.2994069018000859,0.1346079057112244,82.0,False,33,0.5454545454545454,0.001087176784131838,0.29831972501595405,1.1603108358782792,0.016633716766671438,5,6,0.01913359334414233,4,5,0.01709980747469585,4,3
q60_edge33_edge20_next_open_positive_signal_inverse_c10,q60,edge33,edge20,next_open,positive_signal_inverse,10,0.23821779767105433,0.16817758012058887,,True,42,0.5714285714285714,0.17699314117300202,0.06122465649805231,2.061684700386578,0.013234322092836351,7,1,0.019113083936584885,5,1,0.005400793209254536,4,1
q40_edge25_edge20_next_open_negative_signal_bull_c5,q40,edge25,edge20,next_open,negative_signal_bull,5,0.2954835127353902,0.08536482690576068,47.0,False,39,0.5641025641025641,0.10463338469410277,0.19085012804128743,1.1364168421924719,0.016415750707521676,6,5,0.019103935908536134,5,4,0.023869255009507474,4,3
q40_edge33_edge10_next_open_positive_signal_inverse_c10,q40,edge33,edge10,next_open,positive_signal_inverse,10,0.2310142421411817,0.18232771790378127,,True,49,0.5918367346938775,0.24357284633969034,-0.012558604198508627,2.1038717780356735,0.012834124563398984,9,2,0.018714323865787405,6,2,-0.0056301098322738,5,2
q60_edge33_edge40_next_0934_close_negative_signal_bull_c10,q60,edge33,edge40,next_0934_close,negative_signal_bull,10,0.3301023674718875,0.15359019006942942,76.0,False,38,0.5526315789473685,-0.015488737938250674,0.34559110541013816,1.2578114728423295,0.01833902041510486,5,5,0.018713326978711153,5,3,0.027250125896756922,3,3
q60_edge20_edge10_next_0934_close_negative_signal_bull_c10,q60,edge20,edge10,next_0934_close,negative_signal_bull,10,0.3240055326463802,0.07993564344445957,91.0,False,23,0.5217391304347826,0.15838308135681145,0.16562245128956876,1.0600428350523574,0.018000307369243344,4,5,0.01866438171225034,4,4,0.0165966262681642,4,2
q40_edge33_edge40_next_open_both_reversal_c10,q40,edge33,edge40,next_open,both_reversal,10,0.303114080600386,0.2686978513540435,,True,121,0.5371900826446281,0.07652262988715375,0.22659145071323228,1.659560199850148,0.01683967114446589,7,0,0.01865531636638412,6,0,0.015178282206660407,5,0
q40_edge33_edge20_next_0934_close_negative_signal_bull_c5,q40,edge33,edge20,next_0934_close,negative_signal_bull,5,0.29966259306897614,0.1955422204786872,292.0,False,49,0.5306122448979592,0.02814620739790319,0.27151638567107295,1.4022655971672509,0.01664792183716534,7,3,0.018534603916634515,6,2,0.033930927774555385,4,2
q40_edge33_edge10_next_0934_close_negative_signal_bull_c5,q40,edge33,edge10,next_0934_close,negative_signal_bull,5,0.2959852394551288,0.23246701312885376,151.0,False,48,0.5,-0.04241581097488478,0.33840105043001356,1.4196875012825017,0.01644362441417382,5,2,0.01850308544996026,5,1,0.02918254304082123,3,1
q50_edge25_edge10_next_0934_close_positive_signal_inverse_c5,q50,edge25,edge10,next_0934_close,positive_signal_inverse,5,0.2324932857247175,0.1931267997014835,,True,40,0.575,0.4463398688391079,-0.21384658311439042,1.905091131208328,0.012916293651373194,8,3,0.018302213963455025,6,2,-0.008954889927833979,5,2
q60_all_edge40_next_open_positive_signal_inverse_c5,q60,all,edge40,next_open,positive_signal_inverse,5,0.2152034334902002,0.19338480323124219,,True,54,0.5,0.19091535450631136,0.02428807898388885,2.436132231291652,0.011955746305011124,10,0,0.018244264035751887,7,0,-0.0016957061674548284,6,0
q40_edge25_edge10_next_0934_close_positive_signal_inverse_c5,q40,edge25,edge10,next_0934_close,positive_signal_inverse,5,0.2848113994502488,0.18673108009409592,,True,43,0.5813953488372093,0.46870008766503124,-0.18388868821478244,1.5716114537540817,0.01582285552501382,7,3,0.018124250990465544,6,2,-0.009177343644070829,5,2
q50_edge20_edge40_next_open_negative_signal_bull_c10,q50,edge20,edge40,next_open,negative_signal_bull,10,0.2624858890541215,0.08388848951074986,76.0,False,33,0.5454545454545454,0.011415972169004258,0.25106991688511726,1.145941023995864,0.01458254939189564,5,6,0.01807926590772959,4,5,0.017254919072413583,4,3
q60_edge33_edge20_next_0934_close_negative_signal_bull_c10,q60,edge33,edge20,next_0934_close,negative_signal_bull,10,0.3153129923662449,0.14151715271697446,293.0,False,34,0.5294117647058824,0.08928524372754765,0.22602774863869723,1.3168076009258782,0.01751738846479138,6,5,0.01780457391932575,6,3,0.028695034817807025,4,3
q60_all_always_next_open_positive_signal_inverse_c10,q60,all,always,next_open,positive_signal_inverse,10,0.06029998209469589,0.3171001183558144,,True,81,0.48148148148148145,0.16446286476091931,-0.10416288266622342,9.755655243112358,0.003349999005260883,12,0,0.017683218243713772,9,0,-0.009134644588700567,8,0
q40_all_edge40_next_open_negative_signal_bull_c10,q40,all,edge40,next_open,negative_signal_bull,10,0.1846817576177554,0.29098258899899543,292.0,False,75,0.5333333333333333,-0.1869077344681015,0.3715894920858569,1.8768051355981232,0.010260097645430856,9,2,0.01762181237050609,7,2,0.03130924376911782,4,2
q40_all_edge40_next_open_positive_signal_inverse_c5,q40,all,edge40,next_open,positive_signal_inverse,5,0.18173524855046874,0.19012890286043496,119.0,False,78,0.5128205128205128,0.16023014146248693,0.021505107087981812,3.1474529584774387,0.010096402697248263,12,0,0.017600975417429873,9,0,-0.0015401167848882829,8,0
q40_all_always_next_open_positive_signal_inverse_c5,q40,all,always,next_open,positive_signal_inverse,5,0.016014875027333342,0.36537236612353796,33.0,False,113,0.4778761061946903,0.07696108691784198,-0.06094621189050864,39.16919006442435,0.0008897152792962967,12,0,0.01758160285667904,9,0,-0.008166219486422857,8,0
q50_edge20_edge10_next_0934_close_positive_signal_inverse_c5,q50,edge20,edge10,next_0934_close,positive_signal_inverse,5,0.2206919257433716,0.19463050837203408,,True,37,0.5675675675675675,0.41638197393949994,-0.19569004819612834,2.0069646644648307,0.012260662541298421,8,3,0.017515456631365296,6,2,-0.009938336592946137,5,2
q50_all_edge20_next_0934_close_positive_signal_inverse_c5,q50,all,edge20,next_0934_close,positive_signal_inverse,5,0.19079903738353066,0.19152127463007432,,True,64,0.5625,0.25557429978034996,-0.0647752623968193,2.532815011271225,0.010599946521307258,11,1,0.01745867078883878,8,1,-0.0027851180527189248,7,1
q50_edge33_always_next_open_positive_signal_inverse_c10,q50,edge33,always,next_open,positive_signal_inverse,10,0.09075086977292357,0.3450688354179297,,True,88,0.5113636363636364,0.1371200585816612,-0.04636918880873764,6.431325537213076,0.005041714987384643,10,0,0.017412068069937624,7,0,-0.002820759526339487,6,0
q60_edge25_edge40_next_0934_close_positive_signal_inverse_c5,q60,edge25,edge40,next_0934_close,positive_signal_inverse,5,0.2423579694723843,0.1947569122470369,,True,38,0.5789473684210527,0.40166750988505806,-0.15930954041267376,1.7671761886288706,0.013464331637354684,8,1,0.01733924160981802,6,0,-0.007389715792559,5,0
q40_edge20_edge10_next_0934_close_positive_signal_inverse_c5,q40,edge20,edge10,next_0934_close,positive_signal_inverse,5,0.2730100394689029,0.18813647982515985,,True,40,0.575,0.45356625866874856,-0.18055621919984566,1.6395472430482732,0.01516722441493905,7,3,0.017337493658375818,6,2,-0.010160790309182988,5,2
q60_edge20_edge40_next_0934_close_positive_signal_inverse_c5,q60,edge20,edge40,next_0934_close,positive_signal_inverse,5,0.2413253169740317,0.1948873544472365,,True,36,0.5833333333333334,0.3758937481715374,-0.13456843119750572,1.7747380927386378,0.013406962054112872,8,1,0.017270398109927847,6,0,-0.007475770167421718,5,0
q50_edge25_always_next_0934_close_positive_signal_inverse_c5,q50,edge25,always,next_0934_close,positive_signal_inverse,5,0.15769279970174888,0.3275929910235101,,True,77,0.5324675324675324,0.4252546890761766,-0.2675618893744277,3.4962577901911565,0.008760711094541605,10,0,0.017237961855691864,7,0,-0.016308383390254404,6,0
