account_notional,participation,execution,period_type,period,net_return
10000,0.05,stress_1000ms_5bp,weekly,2025-09-13/2025-09-19,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-09-20/2025-09-26,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-09-27/2025-10-03,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-10-04/2025-10-10,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-10-11/2025-10-17,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-10-18/2025-10-24,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-10-25/2025-10-31,0.0018326743334926897
10000,0.05,stress_1000ms_5bp,weekly,2025-11-01/2025-11-07,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-11-08/2025-11-14,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-11-15/2025-11-21,-0.017786111992008472
10000,0.05,stress_1000ms_5bp,weekly,2025-11-22/2025-11-28,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-11-29/2025-12-05,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-12-06/2025-12-12,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-12-13/2025-12-19,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-12-20/2025-12-26,0.0
10000,0.05,stress_1000ms_5bp,weekly,2025-12-27/2026-01-02,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-01-03/2026-01-09,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-01-10/2026-01-16,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-01-17/2026-01-23,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-01-24/2026-01-30,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-01-31/2026-02-06,0.018058781292197738
10000,0.05,stress_1000ms_5bp,weekly,2026-02-07/2026-02-13,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-02-14/2026-02-20,0.009014998492030987
10000,0.05,stress_1000ms_5bp,weekly,2026-02-21/2026-02-27,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-02-28/2026-03-06,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-03-07/2026-03-13,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-03-14/2026-03-20,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-03-21/2026-03-27,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-03-28/2026-04-03,0.0008672656421514288
10000,0.05,stress_1000ms_5bp,weekly,2026-04-04/2026-04-10,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-04-11/2026-04-17,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-04-18/2026-04-24,0.0
10000,0.05,stress_1000ms_5bp,weekly,2026-04-25/2026-05-01,0.0
10000,0.05,stress_1000ms_5bp,monthly,2019-06,0.0
10000,0.05,stress_1000ms_5bp,monthly,2019-07,0.0
10000,0.05,stress_1000ms_5bp,monthly,2019-08,-0.006825620124777388
10000,0.05,stress_1000ms_5bp,monthly,2019-09,-0.0013747508922456247
10000,0.05,stress_1000ms_5bp,monthly,2019-10,-0.0004012415448601709
10000,0.05,stress_1000ms_5bp,monthly,2019-11,0.0
10000,0.05,stress_1000ms_5bp,monthly,2019-12,0.0
10000,0.05,stress_1000ms_5bp,monthly,2020-01,0.00033142487591941456
10000,0.05,stress_1000ms_5bp,monthly,2020-02,-0.00434138688551119
10000,0.05,stress_1000ms_5bp,monthly,2020-03,0.025032887073235924
10000,0.05,stress_1000ms_5bp,monthly,2020-04,-0.014546714111388501
10000,0.05,stress_1000ms_5bp,monthly,2020-05,0.0
10000,0.05,stress_1000ms_5bp,monthly,2020-06,-0.003421251874062944
10000,0.05,stress_1000ms_5bp,monthly,2020-07,-6.762081124551242e-05
10000,0.05,stress_1000ms_5bp,monthly,2020-08,0.0
10000,0.05,stress_1000ms_5bp,monthly,2020-09,0.004471070198700549
10000,0.05,stress_1000ms_5bp,monthly,2020-10,-0.002476731634182812
10000,0.05,stress_1000ms_5bp,monthly,2020-11,0.0018457705022350446
10000,0.05,stress_1000ms_5bp,monthly,2020-12,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-01,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-02,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-03,0.016339589176068026
10000,0.05,stress_1000ms_5bp,monthly,2021-04,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-05,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-06,-0.0006381418306405178
10000,0.05,stress_1000ms_5bp,monthly,2021-07,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-08,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-09,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-10,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-11,0.0
10000,0.05,stress_1000ms_5bp,monthly,2021-12,0.019386723658280453
10000,0.05,stress_1000ms_5bp,monthly,2022-01,0.019039492813178252
10000,0.05,stress_1000ms_5bp,monthly,2022-02,-0.0002085358365183287
10000,0.05,stress_1000ms_5bp,monthly,2022-03,-0.013923245682788486
10000,0.05,stress_1000ms_5bp,monthly,2022-04,0.0018723563523996597
10000,0.05,stress_1000ms_5bp,monthly,2022-05,0.0056595349658365305
10000,0.05,stress_1000ms_5bp,monthly,2022-06,0.007095663063327779
10000,0.05,stress_1000ms_5bp,monthly,2022-07,0.0008818078809749046
10000,0.05,stress_1000ms_5bp,monthly,2022-08,0.003374298497273901
10000,0.05,stress_1000ms_5bp,monthly,2022-09,-0.033649445985099065
10000,0.05,stress_1000ms_5bp,monthly,2022-10,-0.007925534341987003
10000,0.05,stress_1000ms_5bp,monthly,2022-11,0.004151690225382623
10000,0.05,stress_1000ms_5bp,monthly,2022-12,0.01160872911073888
10000,0.05,stress_1000ms_5bp,monthly,2023-01,-0.004390746851358322
10000,0.05,stress_1000ms_5bp,monthly,2023-02,-0.014456605771522505
10000,0.05,stress_1000ms_5bp,monthly,2023-03,0.007481049008808042
10000,0.05,stress_1000ms_5bp,monthly,2023-04,0.0
10000,0.05,stress_1000ms_5bp,monthly,2023-05,0.0
10000,0.05,stress_1000ms_5bp,monthly,2023-06,0.0
10000,0.05,stress_1000ms_5bp,monthly,2023-07,0.0
10000,0.05,stress_1000ms_5bp,monthly,2023-08,0.0
10000,0.05,stress_1000ms_5bp,monthly,2023-09,0.0
10000,0.05,stress_1000ms_5bp,monthly,2023-10,0.0
10000,0.05,stress_1000ms_5bp,monthly,2023-11,0.0
10000,0.05,stress_1000ms_5bp,monthly,2023-12,0.0
10000,0.05,stress_1000ms_5bp,monthly,2024-01,0.0
10000,0.05,stress_1000ms_5bp,monthly,2024-02,0.0
10000,0.05,stress_1000ms_5bp,monthly,2024-03,0.0
10000,0.05,stress_1000ms_5bp,monthly,2024-04,0.0
10000,0.05,stress_1000ms_5bp,monthly,2024-05,0.0
10000,0.05,stress_1000ms_5bp,monthly,2024-06,0.0
10000,0.05,stress_1000ms_5bp,monthly,2024-07,0.004982348825587203
10000,0.05,stress_1000ms_5bp,monthly,2024-08,0.004818397306747023
10000,0.05,stress_1000ms_5bp,monthly,2024-09,0.015431094697651315
10000,0.05,stress_1000ms_5bp,monthly,2024-10,0.0
10000,0.05,stress_1000ms_5bp,monthly,2024-11,0.0
10000,0.05,stress_1000ms_5bp,monthly,2024-12,0.0
10000,0.05,stress_1000ms_5bp,monthly,2025-01,0.0
10000,0.05,stress_1000ms_5bp,monthly,2025-02,0.0
10000,0.05,stress_1000ms_5bp,monthly,2025-03,-0.008415586006625151
10000,0.05,stress_1000ms_5bp,monthly,2025-04,0.1656318167813587
10000,0.05,stress_1000ms_5bp,monthly,2025-05,0.0
10000,0.05,stress_1000ms_5bp,monthly,2025-06,0.0
10000,0.05,stress_1000ms_5bp,monthly,2025-07,0.0
10000,0.05,stress_1000ms_5bp,monthly,2025-08,-0.014146801099450292
10000,0.05,stress_1000ms_5bp,monthly,2025-09,0.0
10000,0.05,stress_1000ms_5bp,monthly,2025-10,0.0018326743334926897
10000,0.05,stress_1000ms_5bp,monthly,2025-11,-0.017786111992008472
10000,0.05,stress_1000ms_5bp,monthly,2025-12,0.0
10000,0.05,stress_1000ms_5bp,monthly,2026-01,0.0
10000,0.05,stress_1000ms_5bp,monthly,2026-02,0.027073779784228723
10000,0.05,stress_1000ms_5bp,monthly,2026-03,0.0
10000,0.05,stress_1000ms_5bp,monthly,2026-04,0.0008672656421514288
10000,0.05,stress_1000ms_5bp,yearly,2019,-0.008601612561883184
10000,0.05,stress_1000ms_5bp,yearly,2020,0.00682744733369997
10000,0.05,stress_1000ms_5bp,yearly,2021,0.035088171003707966
10000,0.05,stress_1000ms_5bp,yearly,2022,-0.0020231889372803492
10000,0.05,stress_1000ms_5bp,yearly,2023,-0.011366303614072783
10000,0.05,stress_1000ms_5bp,yearly,2024,0.02523184082998554
10000,0.05,stress_1000ms_5bp,yearly,2025,0.1271159920167675
10000,0.05,stress_1000ms_5bp,yearly,2026,0.027941045426380155
10000,0.1,primary_250ms_2bp,weekly,2019-06-15/2019-06-21,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-06-22/2019-06-28,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-06-29/2019-07-05,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-07-06/2019-07-12,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-07-13/2019-07-19,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-07-20/2019-07-26,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-07-27/2019-08-02,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-08-03/2019-08-09,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-08-10/2019-08-16,-0.0006019376124775004
10000,0.1,primary_250ms_2bp,weekly,2019-08-17/2019-08-23,-0.012756088782243607
10000,0.1,primary_250ms_2bp,weekly,2019-08-24/2019-08-30,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-08-31/2019-09-06,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-09-07/2019-09-13,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-09-14/2019-09-20,-0.0030058308338331537
10000,0.1,primary_250ms_2bp,weekly,2019-09-21/2019-09-27,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-09-28/2019-10-04,1.7972405518898165e-05
10000,0.1,primary_250ms_2bp,weekly,2019-10-05/2019-10-11,-0.0005071985602879409
10000,0.1,primary_250ms_2bp,weekly,2019-10-12/2019-10-18,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-10-19/2019-10-25,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-10-26/2019-11-01,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-11-02/2019-11-08,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-11-09/2019-11-15,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-11-16/2019-11-22,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-11-23/2019-11-29,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-11-30/2019-12-06,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-12-07/2019-12-13,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-12-14/2019-12-20,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-12-21/2019-12-27,0.0
10000,0.1,primary_250ms_2bp,weekly,2019-12-28/2020-01-03,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-01-04/2020-01-10,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-01-11/2020-01-17,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-01-18/2020-01-24,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-01-25/2020-01-31,0.0006711797640471818
10000,0.1,primary_250ms_2bp,weekly,2020-02-01/2020-02-07,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-02-08/2020-02-14,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-02-15/2020-02-21,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-02-22/2020-02-28,-0.008312345530893743
10000,0.1,primary_250ms_2bp,weekly,2020-02-29/2020-03-06,0.007294216956608717
10000,0.1,primary_250ms_2bp,weekly,2020-03-07/2020-03-13,-0.0010645568886220175
10000,0.1,primary_250ms_2bp,weekly,2020-03-14/2020-03-20,0.037613940411917915
10000,0.1,primary_250ms_2bp,weekly,2020-03-21/2020-03-27,0.0035263939212158324
10000,0.1,primary_250ms_2bp,weekly,2020-03-28/2020-04-03,-0.003122223555288876
10000,0.1,primary_250ms_2bp,weekly,2020-04-04/2020-04-10,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-04-11/2020-04-17,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-04-18/2020-04-24,-0.010941797640471805
10000,0.1,primary_250ms_2bp,weekly,2020-04-25/2020-05-01,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-05-02/2020-05-08,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-05-09/2020-05-15,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-05-16/2020-05-22,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-05-23/2020-05-29,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-05-30/2020-06-05,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-06-06/2020-06-12,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-06-13/2020-06-19,-0.006439130173965199
10000,0.1,primary_250ms_2bp,weekly,2020-06-20/2020-06-26,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-06-27/2020-07-03,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-07-04/2020-07-10,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-07-11/2020-07-17,4.7848430313939924e-05
10000,0.1,primary_250ms_2bp,weekly,2020-07-18/2020-07-24,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-07-25/2020-07-31,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-08-01/2020-08-07,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-08-08/2020-08-14,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-08-15/2020-08-21,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-08-22/2020-08-28,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-08-29/2020-09-04,0.010959420115977015
10000,0.1,primary_250ms_2bp,weekly,2020-09-05/2020-09-11,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-09-12/2020-09-18,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-09-19/2020-09-25,-0.0005847810437912311
10000,0.1,primary_250ms_2bp,weekly,2020-09-26/2020-10-02,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-10-03/2020-10-09,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-10-10/2020-10-16,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-10-17/2020-10-23,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-10-24/2020-10-30,-0.0021787522495500373
10000,0.1,primary_250ms_2bp,weekly,2020-10-31/2020-11-06,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-11-07/2020-11-13,0.004015688862227589
10000,0.1,primary_250ms_2bp,weekly,2020-11-14/2020-11-20,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-11-21/2020-11-27,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-11-28/2020-12-04,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-12-05/2020-12-11,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-12-12/2020-12-18,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-12-19/2020-12-25,0.0
10000,0.1,primary_250ms_2bp,weekly,2020-12-26/2021-01-01,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-01-02/2021-01-08,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-01-09/2021-01-15,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-01-16/2021-01-22,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-01-23/2021-01-29,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-01-30/2021-02-05,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-02-06/2021-02-12,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-02-13/2021-02-19,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-02-20/2021-02-26,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-02-27/2021-03-05,0.02696102899420112
10000,0.1,primary_250ms_2bp,weekly,2021-03-06/2021-03-12,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-03-13/2021-03-19,-0.008008376724655071
10000,0.1,primary_250ms_2bp,weekly,2021-03-20/2021-03-26,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-03-27/2021-04-02,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-04-03/2021-04-09,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-04-10/2021-04-16,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-04-17/2021-04-23,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-04-24/2021-04-30,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-05-01/2021-05-07,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-05-08/2021-05-14,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-05-15/2021-05-21,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-05-22/2021-05-28,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-05-29/2021-06-04,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-06-05/2021-06-11,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-06-12/2021-06-18,-0.0011827114577084518
10000,0.1,primary_250ms_2bp,weekly,2021-06-19/2021-06-25,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-06-26/2021-07-02,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-07-03/2021-07-09,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-07-10/2021-07-16,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-07-17/2021-07-23,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-07-24/2021-07-30,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-07-31/2021-08-06,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-08-07/2021-08-13,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-08-14/2021-08-20,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-08-21/2021-08-27,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-08-28/2021-09-03,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-09-04/2021-09-10,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-09-11/2021-09-17,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-09-18/2021-09-24,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-09-25/2021-10-01,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-10-02/2021-10-08,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-10-09/2021-10-15,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-10-16/2021-10-22,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-10-23/2021-10-29,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-10-30/2021-11-05,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-11-06/2021-11-12,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-11-13/2021-11-19,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-11-20/2021-11-26,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-11-27/2021-12-03,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-12-04/2021-12-10,0.0
10000,0.1,primary_250ms_2bp,weekly,2021-12-11/2021-12-17,0.018735329334133143
10000,0.1,primary_250ms_2bp,weekly,2021-12-18/2021-12-24,0.00183132773445311
10000,0.1,primary_250ms_2bp,weekly,2021-12-25/2021-12-31,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-01-01/2022-01-07,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-01-08/2022-01-14,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-01-15/2022-01-21,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-01-22/2022-01-28,0.023061583683263297
10000,0.1,primary_250ms_2bp,weekly,2022-01-29/2022-02-04,-0.014690132773445172
10000,0.1,primary_250ms_2bp,weekly,2022-02-05/2022-02-11,0.011587503299340109
10000,0.1,primary_250ms_2bp,weekly,2022-02-12/2022-02-18,-0.00023158568286341566
10000,0.1,primary_250ms_2bp,weekly,2022-02-19/2022-02-25,-0.00016678504299149017
10000,0.1,primary_250ms_2bp,weekly,2022-02-26/2022-03-04,0.004488800639871983
10000,0.1,primary_250ms_2bp,weekly,2022-03-05/2022-03-11,-0.0113139644071185
10000,0.1,primary_250ms_2bp,weekly,2022-03-12/2022-03-18,-0.008040071185762873
10000,0.1,primary_250ms_2bp,weekly,2022-03-19/2022-03-25,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-03-26/2022-04-01,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-04-02/2022-04-08,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-04-09/2022-04-15,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-04-16/2022-04-22,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-04-23/2022-04-29,0.0038418076384723163
10000,0.1,primary_250ms_2bp,weekly,2022-04-30/2022-05-06,-0.022174879024195068
10000,0.1,primary_250ms_2bp,weekly,2022-05-07/2022-05-13,0.017918104179164278
10000,0.1,primary_250ms_2bp,weekly,2022-05-14/2022-05-20,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-05-21/2022-05-27,-0.0009334133173364968
10000,0.1,primary_250ms_2bp,weekly,2022-05-28/2022-06-03,-0.011731853629274133
10000,0.1,primary_250ms_2bp,weekly,2022-06-04/2022-06-10,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-06-11/2022-06-17,0.020490155968806212
10000,0.1,primary_250ms_2bp,weekly,2022-06-18/2022-06-24,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-06-25/2022-07-01,0.006561234553089473
10000,0.1,primary_250ms_2bp,weekly,2022-07-02/2022-07-08,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-07-09/2022-07-15,0.0036395484903021208
10000,0.1,primary_250ms_2bp,weekly,2022-07-16/2022-07-22,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-07-23/2022-07-29,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-07-30/2022-08-05,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-08-06/2022-08-12,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-08-13/2022-08-19,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-08-20/2022-08-26,0.0066036652669466695
10000,0.1,primary_250ms_2bp,weekly,2022-08-27/2022-09-02,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-09-03/2022-09-09,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-09-10/2022-09-16,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-09-17/2022-09-23,-0.04132619456108763
10000,0.1,primary_250ms_2bp,weekly,2022-09-24/2022-09-30,0.0035417054589082036
10000,0.1,primary_250ms_2bp,weekly,2022-10-01/2022-10-07,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-10-08/2022-10-14,-0.020585833633273435
10000,0.1,primary_250ms_2bp,weekly,2022-10-15/2022-10-21,0.0006802799440111836
10000,0.1,primary_250ms_2bp,weekly,2022-10-22/2022-10-28,0.011631331933613364
10000,0.1,primary_250ms_2bp,weekly,2022-10-29/2022-11-04,-0.0008433283343331696
10000,0.1,primary_250ms_2bp,weekly,2022-11-05/2022-11-11,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-11-12/2022-11-18,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-11-19/2022-11-25,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-11-26/2022-12-02,0.00023635192961397254
10000,0.1,primary_250ms_2bp,weekly,2022-12-03/2022-12-09,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-12-10/2022-12-16,0.018171822835432852
10000,0.1,primary_250ms_2bp,weekly,2022-12-17/2022-12-23,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-12-24/2022-12-30,0.0
10000,0.1,primary_250ms_2bp,weekly,2022-12-31/2023-01-06,-0.0032065250949808114
10000,0.1,primary_250ms_2bp,weekly,2023-01-07/2023-01-13,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-01-14/2023-01-20,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-01-21/2023-01-27,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-01-28/2023-02-03,0.006864274945011038
10000,0.1,primary_250ms_2bp,weekly,2023-02-04/2023-02-10,-0.025181958008398203
10000,0.1,primary_250ms_2bp,weekly,2023-02-11/2023-02-17,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-02-18/2023-02-24,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-02-25/2023-03-03,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-03-04/2023-03-10,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-03-11/2023-03-17,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-03-18/2023-03-24,0.008524052789442106
10000,0.1,primary_250ms_2bp,weekly,2023-03-25/2023-03-31,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-04-01/2023-04-07,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-04-08/2023-04-14,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-04-15/2023-04-21,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-04-22/2023-04-28,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-04-29/2023-05-05,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-05-06/2023-05-12,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-05-13/2023-05-19,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-05-20/2023-05-26,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-05-27/2023-06-02,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-06-03/2023-06-09,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-06-10/2023-06-16,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-06-17/2023-06-23,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-06-24/2023-06-30,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-07-01/2023-07-07,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-07-08/2023-07-14,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-07-15/2023-07-21,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-07-22/2023-07-28,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-07-29/2023-08-04,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-08-05/2023-08-11,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-08-12/2023-08-18,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-08-19/2023-08-25,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-08-26/2023-09-01,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-09-02/2023-09-08,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-09-09/2023-09-15,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-09-16/2023-09-22,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-09-23/2023-09-29,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-09-30/2023-10-06,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-10-07/2023-10-13,0.0
10000,0.1,primary_250ms_2bp,weekly,2023-10-14/2023-10-20,0.0
